   300.00000000000080       0.71916680291707669       0.90852597500284704        9.5344305926748071E-002   5.9424481792367034E-002  0.33764684660091032     	  0.22286523747839751       0.34843421732883872        6.4644714449508126E-003  0.91842441287975551       0.89752272478588380     	  0.95804417531716834       0.21434869229652900       0.41986775828885226       0.94750069560144679        1.3676623914602112E-002	  0.41398628681479505       0.17025856399520559       0.58590921306603694       0.48099540503281840       0.32470583755818488     	   6.7532421164076664E-002  0.89917745597264054        3.3993783439060328E-003  0.33363842009155320       0.14846898854833315     
   325.00000000000142       0.56401004932334964       0.84805171770499554        8.4992527772535503E-003  0.24670750962552770       0.38289475217901553     	  0.25725623069861642       0.17556988303550863        7.0408736159709847E-003  0.91401028312522437       0.80225735153644162     	  0.98244710874908170        6.6363116199885594E-002  0.24120268529839009       0.91844134132145849        8.6219308211740689E-002	  0.22894147100994677       0.43170192089182313       0.86824050112855222       0.29970392418527864       0.61764150209764324     	   1.2998347559566713E-002  0.87063287166510961        4.8490136408159031E-003  0.15603733057218391        3.6268479091299426E-002
   350.00000000000199       0.41035374605282154       0.76405259997482688        2.7274937075746075E-002  0.51342353909455973       0.42836098795815047     	  0.29249156214842437        5.5816763947832956E-002   5.1117815561373195E-003  0.87911617386734320       0.68203966707002461     	  0.97977433813017223        6.9938957302621884E-003  0.10038857746224009       0.85746747989126726       0.27042106580307890     	   8.7931583314806175E-002  0.71366809016343524       0.98982420548618111       0.14473896750322759       0.86807128277014334     	   7.1805357701270792E-002  0.81099604322304975        6.0991595388021052E-003   4.2079718134626548E-002   1.5311781862149623E-002
   375.00000000000261       0.26176978258971301       0.65895818249165705       0.14657887374933662       0.77221607199927289       0.47226489117752307     	  0.32896977318714382        7.8459561115495659E-003   6.0815491726748435E-003  0.82251898940130175       0.54709150573489684     	  0.95035724117058684        3.4304912930067336E-002   1.9275423735359103E-002  0.76845694666639641       0.51505968953264303     	   1.3376632281847647E-002  0.92066745523888316       0.89800597251664716        4.1437539814299533E-002  0.97583131924597544     	  0.22791261533606602       0.72903011348925806        4.0208448670302228E-003   1.6798447169916360E-003   8.8645203925097144E-002
   400.00000000000324       0.12953888201787253       0.53223543173938670       0.34041903203051960       0.94555796061134656       0.51499309040758712     	  0.36554557801236892        3.5290058437254412E-002   9.2911709596341617E-003  0.73822036554894899       0.39697700585267631     	  0.89506768546135773       0.15625330501159748        1.0069088333612178E-002  0.65732406181899283       0.75524380643568689     	   1.8174902625867444E-002  0.98013021652441501       0.63205904869232443        5.3640081259656953E-003  0.89946600475861738     	  0.44394894434075727       0.62357908853700361        4.2711143745216718E-003   5.3323855992325454E-002  0.23222392409029680     
   425.00000000000381        4.1431591256279238E-002  0.40029201616387039       0.56735087677916207       0.97873989850228460       0.55428238336092439     	  0.40285144496965369       0.13669359304366061        9.3400261233391960E-003  0.63659652766499830       0.26054146358335395     	  0.81813452881381032       0.33878752187136801        7.5230521993480209E-002  0.53362292019702151       0.92789798715071070     	  0.10151685670645182       0.87305369647254794       0.30713959741966779        4.2655272441664852E-002  0.67044031201172205     	  0.67172628676228030       0.50723664027557924        5.2180936496406443E-003  0.17700611272367167       0.41993284682251447     
   450.00000000000443        1.0379056188581464E-002  0.27877123989027952       0.77762058250653632       0.86211085997090309       0.59178893838992686     	  0.44021244391171394       0.29783647908631056        8.0831894441711696E-003  0.52760435589350030       0.14681322853248160     	  0.72475899796775678       0.55294738954988021       0.20344093991034751       0.40815074404100887       0.98269686251969179     	  0.24955604992552166       0.63436947206352134        6.3978855117209757E-002  0.14370119137475820       0.37137802735529662     	  0.86070477305974302       0.38974652626828771        5.0940918387754634E-003  0.35921240341313104       0.61950279548798404     
   475.00000000000506        3.2674125115530750E-002  0.16976724861196618       0.92507694347983260       0.63083652922831235       0.62447220759709909     	  0.47742867531900018       0.49001598076003988        9.3022663238717003E-003  0.41106852699697316        5.7462230890079791E-002	  0.61671150482053405       0.75559462155405999       0.37498310359170822       0.28818133987061456       0.90805086681902947     	  0.43939826011583338       0.34892214324323156        7.7243877454109744E-003  0.29571394227249548       0.12106308307074162     	  0.97267008191991022       0.27171828163463185        4.2324829788207979E-003  0.56417334596384439       0.77992156714974692     
   500.00000000000563       0.10274084326539085        8.1947923983939047E-002  0.97780884833434056       0.35864905677254721       0.65370412448795878     	  0.51411477590201848       0.67725781072294999        1.0061808731067046E-002  0.29836478059520299        1.2172377779788015E-002	  0.50451598592174984       0.90703176768809834       0.56095375148738080       0.18038501691786313       0.72134301140798973     	  0.63915123902982662       0.11037968101047743       0.16274665947393774       0.47717562127990659        1.3326925131871854E-002	  0.97177447510652826       0.17135308895523119        6.1075405214259682E-003  0.75684238314474583       0.86907376084398746     
   525.00000000000625       0.21966853774067877        2.9344120394964354E-002  0.92422120822472387       0.12616940168670052       0.67778013838287976     	  0.54984937755027397       0.83026931456428676        9.6768369221081792E-003  0.19801091127467965        9.7192285310242384E-003	  0.38948290751593057       0.97952893827090193       0.73211414483070480        9.4297880258303740E-002  0.47200890293580333     	  0.81530197729827425        5.2256527950346509E-003  0.46228141416623275       0.65937985428470292        8.5410372799735651E-002	  0.85948602376373684        9.2727179993605538E-002   4.8734545305073188E-003  0.90570497931487803       0.88321857429888129     
   550.00000000000682       0.37012849493720040        1.0250041989652351E-002  0.77582303370074435        9.7749741334641743E-003  0.69667460818312144     	  0.58467125111911566       0.92357487668899907        8.7912181350876424E-003  0.11258370333750238        4.9309522362864018E-002	  0.28143341882811534       0.95691038873999812       0.86188083391556347        3.7047295281423323E-002  0.23007961239591163     	  0.93889688538579108        6.5594007878616828E-002  0.77681520983955821       0.81302652473778758       0.31038579760689111     	  0.67071282550845956        3.2969978459143519E-002   5.5388675133815138E-003  0.98171256331946699       0.81203553347911483     
   575.00000000000750       0.53241904572844734        2.7595959527212645E-002  0.56521771610265681        4.1024537799436947E-002  0.71048175035875405     	  0.61776580537173198       0.94090191611489649        6.9167483337889083E-003   4.9927441674136784E-002  0.13043227774785096     	  0.18576956659910804       0.84464486230441271       0.92917541796278935        1.2044754493989359E-002   6.0438848632539115E-002	  0.98902582611337642       0.27145583870955881       0.97094794457894784       0.91302061972124005       0.60426778336651699     	  0.43939339334071820        8.7176394795379294E-003   4.3911794044639877E-003  0.97391766716340988       0.66522779893107309     
