   250.00000000000054       0.91792331655641191       0.90529495109919245       0.49001541298922247       0.10231438644444557       0.24902260481918309     	  0.15975429695400722       0.72531941055511140        7.1681843844564859E-003  0.84074903748708141       0.95647388845340231     	  0.83496195280725538       0.62540194075493261       0.77714249811694069       0.89944760277359304       0.23971531055240292     	  0.79375734800803832        3.0569156341087419E-002   4.3767354634247906E-002  0.81839260433340377        1.3362905999794707E-002	  0.43686606692386637       0.86146560937103600        4.0225275077915715E-003  0.73308548085382852       0.52158711949005410     
   275.00000000000063       0.84658200092079794       0.92727035896058563       0.26890369792291507        3.3704896333606733E-003  0.29230611072009782     	  0.19016548283815035       0.54405464252635094        3.9856804521273253E-003  0.89160223237146763       0.94742114861976712     	  0.90827104184726937       0.41086478228209172       0.61000649544112506       0.94119446137569551        6.8944549262820579E-002	  0.61294763087637938        1.8434871663394060E-002  0.26505202225064250       0.66388989321651681        9.7294340657590198E-002	  0.21961913707444242       0.89527407351457755        8.5933852293906578E-003  0.53643263935057517       0.32277746515672184     
   300.00000000000068       0.72017305960724520       0.91026925855605290        9.5529467175297519E-002   5.9495655341946889E-002  0.33684906957984689     	  0.22265412760593223       0.35011027967797276        6.4644811675734562E-003  0.91881548035748362       0.89655853439781341     	  0.95763453302959212       0.21386045247841068       0.42173610270627743       0.94854951615732919        1.3657729896044080E-002	  0.41390716689294305       0.17029760763957924       0.58615296192508004       0.48245955934676715       0.32453075733392911     	   6.7575154834987661E-002  0.89987749883154411        3.4058789304148352E-003  0.33313862448709020       0.14918650352220500     
   325.00000000000074       0.56502524656400210       0.85001115736169275        8.5423624098544867E-003  0.24684240026635973       0.38179503241337470     	  0.25696927476619397       0.17688668766604806        7.0430756139016528E-003  0.91449192286023795       0.80117540884244065     	  0.98192144011657256        6.6083871810298983E-002  0.24271963133942448       0.91975710367314478        8.6243577423731566E-002	  0.22888126190675223       0.43175617584046999       0.86836187742641580       0.30099185739451317       0.61748664600384617     	   1.2997736742023973E-002  0.87149062483926976        4.8561096446804539E-003  0.15567414956270384        3.6603422519389153E-002
   350.00000000000080       0.41136344005255965       0.76617078475115374        2.7159388162578794E-002  0.51354589720334443       0.42690976973926220     	  0.29211624714055789        5.6614837590335275E-002   5.1134458949017910E-003  0.87966006236576255       0.68086261652391289     	  0.97915112103720237        6.9360679949423696E-003  0.10140007368935475       0.85903179302340049       0.27047866589671526     	   8.7895454001595999E-002  0.71368593848674189       0.98971924775971687       0.14571736212734809       0.86801594240231417     	   7.1766496133260901E-002  0.81197753612925205        6.1134062762209966E-003   4.1883492390290614E-002   1.5191485537152459E-002
   375.00000000000085       0.26264216729645329       0.66113480221996068       0.14631795109083412       0.77231426744358789       0.47040259141738439     	  0.32848385312465322        7.9610255027538056E-003   6.0638015242835443E-003  0.82312855401566343       0.54590187930165657     	  0.94962430325571412        3.4488936214894607E-002   1.9647511146036006E-002  0.77020498288739814       0.51511700501204105     	   1.3365051907013460E-002  0.92062468159122535       0.89765895695045417        4.1962304915775607E-002  0.97593218504091861     	  0.22786429060345567       0.73008816743005467        4.0254917246604132E-003   1.6820574187272623E-003   8.8085952739800660E-002
   400.00000000000097       0.13018825190972638       0.53437968763083199       0.34006992242029066       0.94556285353352654       0.51266593672626182     	  0.36492552805976652        3.4672547190129112E-002   9.2696601477541968E-003  0.73889945424349757       0.39584877429017179     	  0.89422746837490152       0.15663744665120721        9.7846906538326603E-003  0.65919598153797565       0.75526288582465251     	   1.8188301321264453E-002  0.98002078236897971       0.63156586876783638        5.3815384434377465E-003  0.89972699123320921     	  0.44391506610547282       0.62467152146205185        4.2872644568818126E-003   5.3507766921556614E-002  0.23132546763202227     
   425.00000000000102        4.1800663073774065E-002  0.40230312373535498       0.56700865304440362       0.97865257574161157       0.55142802452638184     	  0.40207516143204008       0.13546117212204148        9.3508637555868614E-003  0.63729053524698498       0.25951084604109315     	  0.81723492203794790       0.33925097696610068        7.4376160151873261E-002  0.53552703184833328       0.92787243920946727     	  0.10155888464173790       0.87284309172622965       0.30667435308649726        4.2166737026407351E-002  0.67078509517736207     	  0.67172086902206785       0.50831265749649046        5.2258589931711476E-003  0.17731588371723794       0.41889501852199490     
   450.00000000000108        1.0432242959178349E-002  0.28052992169498309       0.77738587478270615       0.86193333467352495       0.58836545330742152     	  0.43925030978853985       0.29621579245849333        8.1008790570988535E-003  0.52829469430728593       0.14601546587088915     	  0.72379136059294114       0.55338281197711647       0.20219245303758773       0.40996635673812443       0.98260592288063719     	  0.24962029805748229       0.63410030687086916        6.3722835545923881E-002  0.14278001963532935       0.37171648207989338     	  0.86076375297205132       0.39076920114826469        5.1029687178134756E-003  0.35959111901085139       0.61860940452273028     
   475.00000000000114        3.2403982898054969E-002  0.17120373948460552       0.92503903272411403       0.63060795204350806       0.62040685193748890     	  0.47625733918285262       0.48827886530728526        9.2999240934637344E-003  0.41172858714172733        5.6941745053566487E-002	  0.61572846670068582       0.75582585111575817       0.37359671735777283       0.28981273440622290       0.90788698637978282     	  0.43946997006645311       0.34867870021429531        7.7827385463107544E-003  0.29453318101747217       0.12127927729424913     	  0.97279157217591228       0.27263052967964413        4.2532148016550834E-003  0.56448816484021569       0.77941742899253308     
   500.00000000000068       0.10219925346860891        8.2958707483904964E-002  0.97802723201111175       0.35841712136449372       0.64899068367859070     	  0.51270513705602216       0.67577533111365329        1.0067045234826431E-002  0.29895204230254369        1.1972917053173637E-002	  0.50355627672268877       0.90695225816395708       0.55976145617773654       0.18176381468467426       0.72113598205089036     	  0.63921271657043144       0.11021453046079142       0.16308918080585572       0.47596924529089180        1.3338933599608964E-002	  0.97192879275338617       0.17210069492360991        6.1047840837948654E-003  0.75702392980823030       0.86919659564859020     
   524.99999999999966       0.21893209792258878        2.9863876536010917E-002  0.92469737645512029       0.12600392581691924       0.67234524298586740     	  0.54817437354515108       0.82938260217690774        9.7090807703487277E-003  0.19850887652271290        9.8743337239964018E-003	  0.38857086310876671       0.97904801300979682       0.73144823276832949        9.5320646389580696E-002  0.47178824882661824     	  0.81534103477331321        5.2044697205317798E-003  0.46273825927587958       0.65835316930010823        8.5234136642431943E-002	  0.85968757766368398        9.3295718627268667E-002   4.8963697133476590E-003  0.90563182689962651       0.88404638513850931     
   549.99999999999864       0.36928770828965984        1.0250724688892095E-002  0.77650599072577164        9.7349425558484557E-003  0.69052094884615112     	  0.58269870800413082       0.92362245925439446        8.8374743155254440E-003  0.11296663151644058        4.9793103607508389E-002	  0.28060410063257091       0.95604805914338864       0.86206491734923918        3.7638339746479836E-002  0.22990088000762338     	  0.93890899210674295        6.5714178093275122E-002  0.77715278453264192       0.81245449099094769       0.31008791655858298     	  0.67095704332937289        3.3307625063786865E-002   5.5471010519962593E-003  0.98135541388695091       0.81358797414248807     
   574.99999999999761       0.53158024773515988        2.7108249487795236E-002  0.56600896254876187        4.1119067339376848E-002  0.70355521419002975     	  0.61546383088559342       0.94198109028406007        6.9324278345924209E-003   5.0173773449668536E-002  0.13121386139625785     	  0.18507570902468828       0.84347841318683603       0.93037585886049778        1.2176337967454305E-002   6.0351728683002065E-002	  0.98900158722614406       0.27166726990089779       0.97096183029585192       0.91309950311267618       0.60396496864769222     	  0.43962576162486194        8.7856413560136980E-003   4.3942837948815188E-003  0.97325901967181816       0.66723156857099719     
   599.99999999999659       0.68570748627531430        7.7535686545003341E-002  0.33908885814056156       0.21323659301525069       0.71101210880055687     	  0.64677180480870844       0.88161332423902594        8.1932038174118253E-003   1.4584191402967957E-002  0.24412144380824377     	  0.10350300545211584       0.66283293296811474       0.92358196596235365        1.9847752124056751E-002   8.8447341624634038E-003	  0.96034627859154531       0.55406184499094757       0.96019798361270137       0.95018593501436011       0.86120330978939941     	  0.22106961513703174        1.6703285706091676E-002   6.9454427608702058E-003  0.88223082331066183       0.47406441401002586     
   624.99999999999557       0.81399079980217981       0.16192126368721452       0.14501786958919813       0.47385683375147269       0.71305335419116311     	  0.67591336545662517       0.75152441129034819        1.0114792284754891E-002   6.5334193894971034E-003  0.38044983761517898     	   4.5864361316523078E-002  0.44885465118292101       0.84353361429934282        5.7756723688611150E-002   9.0358740876328086E-002	  0.85758319988356202       0.81302630529389852       0.74964939489448379       0.92019695009965496       0.97665472980171364     	   7.0414485620732298E-002   5.0844479443591405E-002   3.4657495384741383E-003  0.72320820004015873       0.27235332925965611     
   649.99999999999454       0.90434869072881541       0.27118173790933547        2.6561471599230047E-002  0.73805848782651362       0.70929537136660115     	  0.70278363099104912       0.57333181547895240        6.3415142535381578E-003   2.8556774418506861E-002  0.52429205786487254     	   1.3179533256578911E-002  0.24290290462521261       0.70415626496403172       0.12901730700352648       0.28241495184179205     	  0.69684824282383473       0.96299112839780898       0.43009975434068287       0.82112878302597814       0.90977036590080074     	   1.5419253006218350E-002  0.12096008238816965        5.3921652014048667E-003  0.52448585696180572       0.11769487276965492     
   674.99999999999352       0.94819912925959871       0.39250908779939875        9.3389953452842605E-003  0.92823988890183040       0.70031667669331055     	  0.72711587264759248       0.37906391155308178        4.8430062974685146E-003   7.8443970758655585E-002  0.66545990867281823     	   3.7822202741443233E-003   8.6374966542425907E-002  0.52649648168637730       0.22938155099119933       0.53246013587794827     	  0.50433797820892667       0.95063020360421524       0.13961056698320404       0.66828468103170813       0.68911406755170623     	   7.0863624234983977E-002  0.21346661229317671        6.1967838639414028E-003  0.32191242734772824        3.8787892549276524E-002
   699.99999999999250       0.93201166918965161       0.52532096929078131        9.6496301425502334E-002  0.98331828205284910       0.68499236930030549     	  0.74877859805465663       0.20350641178034334        9.5481302854239745E-003  0.15157130144566200       0.79107645037156504     	   2.3080777650094975E-002   7.2118153339167743E-003  0.33946773563136418       0.34162989577462627       0.77308206608484742     	  0.30870655408413084       0.77981454665620042        3.8434816910739578E-003  0.48743167552857919       0.39035987434210889     	  0.22899689519493405       0.31866339593939563        1.9894480352520292E-003  0.14635981439419135        3.5048224603075301E-002
   724.99999999999147       0.85866037080282476       0.65002849144111818       0.26958234060046182       0.88676553171434636       0.66569257535135429     	  0.76786873070564898        7.1874220985295487E-002   9.6266244289410861E-003  0.24529516496070905       0.88475705873796773     	   6.9500835555633647E-002   2.4687635814568197E-002  0.17390509316050848       0.46274959613533789       0.93813793036566817     	  0.14396955901151129       0.51107067986112686        8.1198655685034593E-002  0.30575465665947898       0.12953630980224193     	  0.45174469905615644       0.44039222538861533        6.8430397728104150E-003   3.6939896425492010E-002  0.10686057116222138     
   749.99999999999045       0.74741309718722559       0.75816159207858680       0.49139131308934481       0.66768307065535737       0.63980086816988546     	  0.78382524200871695        6.2584205470876961E-003   5.4714616846740314E-003  0.35336999664605734       0.94296861601711390     	  0.13469684406246560       0.13118645676364424        5.7545733597908072E-002  0.59012196473866718       0.98302743110081081     	   3.7824753706414950E-002  0.23498400409980910       0.33864553732588665       0.15127282676680384        1.4040331627584567E-002	  0.68172286909020996       0.56091741147923513        3.0555941131673692E-003   1.8653570226197368E-003  0.26013391260907270     
   774.99999999998943       0.60571988130944754       0.84342595129752485       0.71308144988537814       0.39564069994098017       0.61118079064288011     	  0.79679203484088867        2.2734082977006215E-002   7.4636199814812057E-003  0.46823548195139697       0.96138255645965409     	  0.22145181559723237       0.30901375450031132        7.0210539240867561E-003  0.70827349434159437       0.89623486852592282     	   6.0420805219894959E-003   4.5316735636062581E-002  0.66500786820076208        4.4516869332468859E-002   7.9250633223676883E-002	  0.86780665483960906       0.67157815420450118        4.9795602486628924E-003   5.8248237626047798E-002  0.46257844743001181     
   799.99999999998840       0.44260807367476396       0.90143443518298239       0.88622021163226339       0.15296958716735840       0.57770112053919409     	  0.80652631914741379       0.11822554918520412        1.1808754509783465E-002  0.58222679367470054       0.93110153104260918     	  0.32492769459225485       0.52209527998016692        2.9224571178093482E-002  0.80814369654326457       0.70255433614293794     	   5.5170984089478771E-002   1.1139075249858231E-002  0.91895914612259300        2.6948497709297472E-003  0.29484886184670678     	  0.97297507896639202       0.77077491080659921        5.7806759121822628E-003  0.18681645821743947       0.64308818352431363     
