   249.99999999990936       0.90779696541105970       0.93738281513306387       0.80946339350361818       0.86454879320844469       0.11027949664602076        6.2529177652811144E-002	   4.3486711015437496E-002  0.82257802171606331       0.23408800613501329       0.86116858449965228       0.19552649638841166       0.50917770706738885     	  0.37969005874930239       0.94989160159828923       0.86879956863854046       0.21975435905018575       0.35151325972384928       0.96736018108956612     	  0.95374434663428620       0.24599218823781691        4.7858505186550097E-002  0.90407944934466555       0.92228721980741479       0.36696654395150502     	  0.77841104712512621       0.34364749646452147       0.88803684790526194        9.0723801105992499E-002  0.72711226585256961       0.13047852219971390     	  0.55321338408104537       0.31552416216781248       0.87381634832585320       0.92280041343706143       0.96575872956344166       0.72336023168329944     
   274.99999999989643       0.87746909938534656       0.91065856692718716       0.65115172961005274       0.91501305401277144        9.2960869032524575E-003   7.4158813822463712E-002	   5.1909742553841016E-002  0.69702085033129113       0.26338742337688020       0.72108552330423037        3.8507364569332715E-002  0.58418915367575319     	  0.44352066170491439       0.96719643154839841       0.75672473198659607       0.25197997872684530       0.40150876531943919       0.90797304317893113     	  0.98788060174103143        6.7678756585141386E-002   7.6614694133081496E-003  0.82026872879851898       0.85897485954737995       0.15749837867996663     	  0.59183072416664528       0.13907360176579875       0.78190888488765997        3.6814939990242562E-003  0.56146986376866848        2.7231440469021491E-002	  0.33319725479976037       0.36274413712639209       0.91444844385743107       0.84053510536121578       0.95562458610496637       0.56983640441700745     
   299.99999999988347       0.77587004520740643       0.82085836405263057       0.46743014918324133       0.93472021044772013        5.4383196241928895E-002   8.7327025842888831E-002	   6.1289203368883931E-002  0.52446911427509257       0.31127643575327474       0.54916564471854279        9.6771543668233949E-003  0.65552723080562725     	  0.50806018549880616       0.94469744927532984       0.61004487788520501       0.29564172569665537       0.44829942993174537       0.80187650692735946     	  0.98467408679161972        3.2192251504311055E-003  0.12885751675126489       0.68884578810403596       0.73893969145800587        3.3900455109446004E-002	  0.39024491023891911        2.0716367280068523E-002  0.63594515256634632        7.0660479745599247E-002  0.37459808500859126        4.8086371812633449E-002	  0.14822074963276483       0.40963117335321431       0.92343872913089697       0.71221028201309422       0.89762188407019305       0.39731711814696269     
   324.99999999987051       0.67237604512611504       0.71134972494944482       0.28609182248351567       0.92351594909623880       0.23700869272710159       0.10047660605519031     	   7.1241615657240770E-002  0.35918900613751836       0.34157831056808374       0.36642410396584457       0.11970727622387725       0.72145489645818539     	  0.57254468581030227       0.88452148698746291       0.44219274434975325       0.32748218621149333       0.49308294739633202       0.66239862530452609     	  0.94498804957226001        7.2973896523465601E-002  0.37239063336227807       0.53585716531316241       0.59904019344703852        2.1770124311830143E-002	  0.20845862063447712        1.9951762043100178E-002  0.46809856228668351       0.27086425470979880       0.20494268260019757       0.21677254886128355     	   4.1870267203416647E-002  0.45447125211530759       0.89962662500285517       0.55052575465536346       0.80193791690612737       0.23402453327203787     
   349.99999999985761       0.51980839262415812       0.56722492605615549       0.13352069491098389       0.88182952674265502       0.50078097601923932       0.11526629847456621     	   8.2026233457787520E-002  0.19706070962150468       0.38620981724821968       0.20114035424341997       0.33254371837578539       0.78003081986888412     	  0.63528362225588819       0.79426881382002956       0.27876112045463936       0.36875739149062986       0.53578947357256002       0.50368020232238220     	  0.87082773393318380       0.25777576709122840       0.65644469960916285       0.37104813376027102       0.43486517871700858       0.12360537885316736     	   7.5876160971097562E-002  0.13516309624931910       0.30431479230952158       0.54230925913442629        7.8236114887926186E-002  0.45973834223161519     	   2.5356966743230663E-002  0.49717573433790685       0.84498431560272380       0.38843275792891435       0.68018218461317670       0.10477329164844533     
   374.99999999984465       0.38026806616358999       0.41876284983071721        3.6080172313119885E-002  0.81337002185137763       0.76030101749192591       0.12987085133653306     	   9.3045764897505601E-002   7.9897111986964614E-002  0.41891644352662871        7.8248301032003822E-002  0.58540297914916473       0.82976122951893216     	  0.69493320345737841       0.67644288861714519       0.14159848164022615       0.40266070342345156       0.57129466969809517       0.34429251973319508     	  0.76883600485655579       0.50459297323132724       0.88743160888996775       0.22189726148667774       0.28245424730565949       0.31530022616160286     	   1.3081357324806756E-002  0.33681924501027244       0.16169284262616559       0.80046573944212052        1.5986772159593595E-002  0.72007229561282360     	  0.10937568737056938       0.53630550630306928       0.76354550404891064       0.23251748189366972       0.53601180208005228        3.1388122488485479E-002
   399.99999999983169       0.24011768525673349       0.27650069235954411        3.8538461858766220E-003  0.72123806516800104       0.93984732194862952       0.14516106369543696     	  0.10506043892642312        1.9297501267835210E-002  0.45967109603526335        1.1703228021369097E-002  0.81100336833461306       0.86883303944273504     	  0.75016709095934353       0.54242679837132202        4.4788160491514004E-002  0.44341248514736337       0.60207599478587925       0.20173303597203543     	  0.64721771831100605       0.74856652542809965       0.98812729624629514       0.10122561804136920       0.14908544427515533       0.55030409820985227     	   3.0403317358175714E-002  0.57681548280004347        5.8981490483768939E-002  0.96318651020739221        2.5558087355044501E-002  0.90852531825780336     	  0.27037957113068195       0.57250122152604788       0.66149390067834246       0.10746402579369826       0.38803556497265385        2.7469677590717372E-002
   424.99999999981873       0.12519787194889292       0.15267828141513967        4.7483766630886451E-002  0.61172737372935926       0.98356874347146861       0.16130879313269489     	  0.11743959054312611        1.4135646526653728E-002  0.49210371455425717        1.4557028127783752E-002  0.94693604680549792       0.89515831707008142     	  0.80050518743905474       0.40797948238388726        6.9861777895085771E-003  0.47845127094437040       0.62400786859599544        9.1368545222482070E-002	  0.51488992703576020       0.92373964712612722       0.92434120473168746        2.7160989959936419E-002   5.7438736083166964E-002  0.77365704118409662     	  0.12698226498240786       0.79728935881151586        9.4425070879354915E-003  0.97942390779083655       0.11152505912715038       0.97624798682703440     	  0.47893566622125183       0.60286057500677226       0.54526705413947385        3.0540449183875024E-002  0.25102058402599131        8.7146542243986047E-002
   449.99999999980582        5.0675297809260104E-002   6.5812767398401584E-002  0.15674060265434467       0.49562308188507959       0.87680615727270161       0.17726658379573540     	  0.12998316128884516        8.6897304306457326E-002  0.52767076672376168        8.4267318916678158E-002  0.95446926956086986       0.90824506118203796     	  0.84502221566960911       0.27630380397399779        2.7551907898493197E-002  0.51538688628281792       0.63482762478307297        2.6006795405201399E-002	  0.38125478219448350       0.98598763858583438       0.71942816605014603        8.4669613848760723E-003   1.6526649403361793E-002  0.92962674648939114     	  0.28260151168658215       0.94393239132862361        2.2922321613228099E-002  0.84498648658580733       0.24840061484837256       0.89275800975688002     	  0.69605266135461974       0.62635086071955381       0.42396920548977718        5.0993768130368272E-003  0.13464008912474215       0.20349863192202605     
   474.99999999979286        1.1682693906544977E-002   1.6986053604671210E-002  0.31500664251824601       0.37655501001323805       0.65283254462970797       0.19324174646463493     	  0.14364839950255195       0.19773769761709359       0.55576254210554343       0.21204623554191568       0.82981827985069212       0.90931701066597193     	  0.88227128453330073       0.16007652605042669       0.10653617678876960       0.54531422838658994       0.63930104741215898        1.1570624614694054E-002	  0.25580070385670350       0.91580137054928834       0.43927767715242078        4.4924022260540972E-002   2.7933255835660850E-002  0.97865508038011606     	  0.47259510257099124       0.97929934304291555        8.9048970690450757E-002  0.60140514311751303       0.42842387204044174       0.69883077336175814     	  0.86558426415969791       0.64490606311736021       0.30527426805149049        3.9554597188516900E-002   5.0454513750880697E-002  0.35854581027237781     
   499.99999999984345        3.1242562698928104E-002   2.0819168177197978E-002  0.50020195664088263       0.26526329132638998       0.37993944885412578       0.20993039184093101     	  0.15712372958912477       0.36121715095317075       0.58346521331310641       0.37965339189830549       0.60945985465464614       0.89874227886824254     	  0.91134368557366019        7.7167927328992345E-002  0.23448434282641017       0.57232773931950076       0.63899730998079229        4.9862655538267353E-002	  0.14879035579127459       0.73140276445708252       0.17889284452932694       0.13568702045808045        9.6432691566204973E-002  0.90786067201013820     	  0.66818088723686020       0.89607311128982226       0.20581894192384531       0.32471399471395723       0.60716819450594040       0.43551969958979386     	  0.96764397189466889       0.65582027123929576       0.19821319686298758       0.12887043564330378        1.0135952112532360E-002  0.52240701076882534     
   524.99999999996601        8.5525214909539043E-002   6.4272932795041551E-002  0.68089650840723492       0.16600172016268080       0.14472325109673209       0.22607753298257013     	  0.17104826405951840       0.52814859826615168       0.60389234915668666       0.55960008281306250       0.35605119004467711       0.87464902524069110     	  0.93183720967399719        2.0701875023858576E-002  0.39074359727515168       0.59396132416611713       0.63028982628493946       0.13617801869298451     	   6.7608835334345238E-002  0.48336909806223105        2.2249830445899038E-002  0.26600562332454963       0.20347617131954032       0.73534145831829878     	  0.83808245421896421       0.71332097179647447       0.36055968352274137       0.10243163581285224       0.76866212340503492       0.19653357537023181     	  0.96794586696049156       0.66212543980650640       0.10905794217999637       0.25841985079370455        1.1728358031287651E-002  0.66663305321708244     
   550.00000000008856       0.18933335713101077       0.15787573533175853       0.83213687122273350        8.6797852845569803E-002   1.5991343415373751E-002  0.24220787664582252     	  0.18575306726649404       0.69419647221031788       0.62274525126856795       0.73024050843417376       0.13768053165614172       0.83760331540753186     	  0.94393311424099569        3.0981466904888995E-003  0.55923802899275521       0.60998705531903119       0.61140286993945125       0.26221568582202065     	   1.8472900946771526E-002  0.23917837524076002        2.2782740837074485E-002  0.42142338837051030       0.34963021229633856       0.50380689912027399     	  0.95204787313602135       0.47740591642627589       0.52544755400551113        4.1220611139770888E-003  0.87747530107488592        4.5180590647903432E-002	  0.87407690837306451       0.65975875961711972        4.6164700983742306E-002  0.41632821080036969        5.8961126557074452E-002  0.79251354762744119     
   575.00000000021123       0.31672615490519701       0.27514621873177786       0.92743964357172737        3.2680103173757240E-002   3.4190573491376421E-002  0.25829836659175387     	  0.19996393343998042       0.82111138190480637       0.63435594075326884       0.86540646972931967        1.5791533602324392E-002  0.79113019248484540     	  0.94725635739906600        2.9866518327208696E-002  0.71631505720213784       0.62526231787653508       0.58413957697503149       0.41381056301439129     	   5.0498336343671821E-003   6.3448172351919685E-002  0.18161630889744043       0.58433096254955164       0.50477163864354602       0.27172100738536342     	  0.98753196960200784       0.24566353265557642       0.68797229836272045        5.9306547587385031E-002  0.91745988641622811        3.0031223426162889E-002	  0.70624799827173768       0.64963745369351178        1.3171090344691477E-002  0.58117732717307380       0.14718659507120715       0.83360976492628758     
   600.00000000033378       0.45775637423701415       0.42326775510697368       0.95562517443419581        6.6753743828449020E-003  0.19617564831378623       0.27419134912849980     	  0.21497034731991113       0.90549932596450877       0.64542936900804726       0.94441950025796118        3.0062032416931797E-002  0.73519416791749981     	  0.94110832800626498        8.7251672924506307E-002  0.83835738123889547       0.63349115370157483       0.54872285562062639       0.57363111571936032     	   2.8884640524445407E-002   2.9845835401760201E-003  0.44378861328179431       0.72918822470589495       0.66262798383368271        9.4022836432340995E-002	  0.94208863823994482        7.3945193283997984E-002  0.82212448244891889       0.25210941112453833       0.88742589653540771       0.15705217303462468     	  0.49515551422508308       0.63431949812608424        1.2092354180378059E-002  0.73502328406728379       0.26601041247237261       0.84206958778074170     
   625.00000000045634       0.60796994963565809       0.56598007627309910       0.90878749214658749        1.4738103220273613E-002  0.44924248386961607       0.28956292016688218     	  0.22991138256806146       0.91821984803939372       0.64622454624820702       0.95769786258068257       0.17577782745540113       0.67047907881493085     	  0.92519527845131866       0.17908122643488125       0.91770106132612383       0.64336873623268309       0.50724428322157067       0.72479417204691943     	   8.7894696171110370E-002   7.7535797530449785E-002  0.72251080847026639       0.84740968595385846       0.79642382064283168        1.5105759304291887E-002	  0.82243680323737312        6.9839243794816092E-003  0.90904584095300944       0.52228871558770917       0.78174797729200318       0.37365016074230384     	  0.28203993564203766       0.60947394062752613        4.2957443759783241E-002  0.85983031227261009       0.40530467438498985       0.76731718847294161     
   650.00000000057889       0.72764523300704564       0.71478554980980324       0.79661840654370086        4.9798303515925027E-002  0.71807728930752168       0.30451949889200669     	  0.24484065822328921       0.87722991169007358       0.64810532856698388       0.90241502203988622       0.40837835270046907       0.60172257603952439     	  0.90070390202856998       0.29924107256972499       0.93331231939031101       0.64493278950050426       0.46099556292152200       0.85104539558296888     	  0.17750604974127726       0.26545022088625658       0.92589652859718796       0.91391730851346209       0.89541937849399933        5.1832796337832499E-002	  0.64950093784173457        5.9960725731228383E-002  0.94061600166606818       0.78326478227862706       0.62713808326834641       0.64636864938014216     	  0.12122529226458668       0.58071683534679219       0.10355317360890177       0.93454652814633632       0.55295099426433036       0.64154612844865677     
   675.00000000070156       0.83686825788231911       0.82152856856074608       0.63544974911913810       0.11320956794605321       0.91722781669458520       0.31952220504757195     	  0.25993893912218391       0.76790608965450224       0.63586060588084714       0.78583889764962089       0.66126054549699465       0.53070623899241942     	  0.86964866150613385       0.42943107643817358       0.89270863101343600       0.64562724539021987       0.41363582255311809       0.93809969301804641     	  0.29032646210872087       0.51378755599715042       0.98493503249300030       0.93111266466402021       0.94258946563369816       0.19759953287987711     	  0.45388017732514513       0.22122419632956233       0.91124420769248193       0.95413744671588918       0.45103442053902637       0.85982078662083516     	   2.6679730443947180E-002  0.54332719653137129       0.18924188853994386       0.95873081670391358       0.69561397160895433       0.49727356555939722     
   700.00000000082412       0.89022834054899280       0.91557003421923722       0.45039764683091721       0.19701704236706932       0.98482734010122308       0.33315707695631336     	  0.27507144111014653       0.62529754155140782       0.62762510391991300       0.62504251630390495       0.86751346245996575       0.45550383137492650     	  0.83110300690631533       0.56682279044167883       0.79553486519671346       0.63933183509301394       0.36616057235978178       0.97609549924762951     	  0.41866726728036963       0.75814755038337056       0.88061886490645747       0.88807118758388048       0.93903513523528370       0.41534633097352425     	  0.26621918824418905       0.44848718980248020       0.82749207550977588       0.98143928629874766       0.26242867150989102       0.97348342955554523     	   4.0747393557278182E-002  0.50272311257788016       0.29392108167781672       0.92381087047424104       0.81481761479782910       0.32276256048663199     
   725.00000000094667       0.91221311679037786       0.94259209856206427       0.26902876588244518       0.30139243389158177       0.90165684347768216       0.34641552477773463     	  0.28985873612562651       0.45020366011880603       0.60550046496275789       0.44342601974346940       0.96811184736758393       0.37781410759424483     	  0.78464550143621092       0.69923986061904830       0.65514308497132279       0.62791562037947435       0.31443900042660966       0.96034526532698539     	  0.55327464821356420       0.93111798744922192       0.64730092582733145       0.79811635362126032       0.87884828187703956       0.65325808671288565     	  0.11484528570230064       0.68655660175869970       0.69474032538546959       0.85649202667479152       0.12747709387272405       0.93722359983004022     	  0.14503279254529106       0.46002713496813818       0.41252943364423994       0.83270579003192668       0.90775015674648218       0.18559319487140780     
   750.00000000106922       0.87804837263303448       0.94281495942992655       0.12107088560880674       0.41700324578002390       0.69357853775111533       0.35951738872132766     	  0.30487500586086047       0.28682976141479466       0.58932034195296890       0.26872649945568339       0.93207439119085367       0.30342360201496177     	  0.73293888310449484       0.81161849326955804       0.49241241327466284       0.61524275253434191       0.26002899106077232       0.89424330341774250     	  0.68449543203039798       0.98698937760900485       0.36542427627161667       0.66496903828635734       0.77784339581107376       0.85317798670373302     	   2.4561996514442491E-002  0.87831991091175088       0.53423113884364160       0.61867650389187512        2.7991631482311218E-002  0.76550886184623890     	  0.33244425896797070       0.41362471148859098       0.53378881825792790       0.70264325306516962       0.96005605065816968        8.1561627960748756E-002
   775.00000000119189       0.80519204083976903       0.88061399989017874        2.8599505576586113E-002  0.53518801498901047       0.42509072675136078       0.37074001733853762     	  0.31954662835604514       0.13938427277327969       0.56097080426814216       0.12377723862602905       0.77092872989939287       0.23562919536684057     	  0.67714153636385521       0.89933897484189018       0.32474787917737857       0.59352872518092703       0.21026246378249927       0.78406611719559860     	  0.80099418913955955       0.91049238257155141       0.12475149666362054       0.51032503285922148       0.64068195567308361       0.96843617822041494     	   1.0773564603620323E-002  0.97672831613961908       0.36778402319143610       0.34118023118619328        1.2659860518911440E-002  0.51240166114380092     	  0.55386442500026989       0.36803461070735333       0.65094280450545550       0.54447664958941511       0.96562525303150903        2.5019629404578594E-002
   800.00000000131445       0.69610189610599149       0.78574053534334953        5.4292748987392284E-003  0.64979547863932252       0.17643402763763877       0.38187722276294439     	  0.33397541877829917        4.5803813227325518E-002  0.53785230188352473        3.0561654159319020E-002  0.53169841246619021       0.17332926971235441     	  0.61787572236479193       0.95419839972643750       0.17662204961574141       0.57638414986090214       0.16378483795865620       0.64227991855316424     	  0.89469090246112803       0.72293854640317945        5.6355633342553106E-003  0.35033769874376047       0.48421803913436129       0.97092183053345227     	   8.2698451237024864E-002  0.95638021157619257       0.20938367037987127       0.11269802284762415        6.6408715638149929E-002  0.25587200163181523     	  0.76438584234854057       0.32096281971095136       0.75163322150469392       0.37623689511253428       0.93098083580897573        6.0772425789024774E-002
