   250.00000000141353       0.90778488776981003       0.93736954724883148       0.80945107571640873       0.86454132421377539       0.11027089613924573        6.2528839124970814E-002	   4.3486702687857225E-002  0.82256099558172902       0.23408629323670213       0.86116050946316125       0.19551525006104450       0.50917498092370883     	  0.37969060613807198       0.94988638731757180       0.86878559080292184       0.21975319775957963       0.35150843604607795       0.96735460465850542     	  0.95374160839265709       0.24598088811638838        4.7853404230405308E-002  0.90405857566664205       0.92226485916123468       0.36695386895405951     	  0.77840252545657740       0.34363117104635055       0.88801425946883406        9.0717527117803384E-002  0.72707925906553372       0.13046921582622220     	  0.55320546407468041       0.31551941564353175       0.87380660110190722       0.92278953037554601       0.96574763614431758       0.72333744230334873     
   275.00000000180717       0.87745345377983619       0.91064080497873778       0.65113706173744013       0.91500199166307294        9.2946263070549633E-003   7.4158147485157561E-002	   5.1909674509765344E-002  0.69700095021870101       0.26338534383886603       0.72107543794237172        3.8501888213763776E-002  0.58418448639433318     	  0.44352096421345760       0.96718785581031008       0.75670679273728003       0.25197853570014361       0.40150069959385337       0.90796452298971142     	  0.98787579529033398        6.7671813957311630E-002   7.6633507563539640E-003  0.82024370582354778       0.85894688419895315       0.15748805388963760     	  0.59182104986690942       0.13906147810187286       0.78188198965129740        3.6813320354693924E-003  0.56143407254366684        2.7228885973541395E-002	  0.33318984789636619       0.36273655673860289       0.91443403879941476       0.84052040499769776       0.95560816390251602       0.56981106732597875     
   300.00000000220081       0.77585131989078782       0.82083606531841580       0.46741469901952759       0.93470503353462042        5.4390386591718957E-002   8.7325913070304254E-002	   6.1289042841184790E-002  0.52444796289579620       0.31127300496928972       0.54915442930732428        9.6802775691819856E-003  0.65552022596778248     	  0.50806007731170144       0.94468494088079225       0.61002390680306684       0.29563905705933319       0.44828803177536763       0.80186514314601487     	  0.98466688478943554        3.2191982743313453E-003  0.12886674105971194       0.68881853279188499       0.73890674780839105        3.3895281446132818E-002	  0.39023546875059989        2.0711996870449750E-002  0.63591624318677431        7.0667542685210166E-002  0.37456382252757164        4.8092260044619091E-002	  0.14821514758548551       0.40962032623299272       0.92341894092204246       0.71219245280350296       0.89759945958068343       0.39729150471105640     
   325.00000000259445       0.67235516659299210       0.71132405764439610       0.28607752750403886       0.92349672016869000       0.23702340293754301       0.10047497490521277     	   7.1241369066425919E-002  0.35916867573348393       0.34157354699703824       0.36641302012337262       0.11971902496685519       0.72144518520671452     	  0.57254393766658040       0.88450511439123003       0.44217054064043348       0.32747819078153706       0.49306712966145538       0.66238496688655901     	  0.94497842069553373        7.2981752745867406E-002  0.37240479743504978       0.53582955277579603       0.59900495426598666        2.1771819024229394E-002	  0.20845085850268458        1.9957020513345601E-002  0.46807044363184303       0.27087721341134074       0.20491468231372997       0.21678611980064416     	   4.1868317682905457E-002  0.45445624908361093       0.89960147461529993       0.55050601842721725       0.80191051621153475       0.23400221573245969     
   350.00000000298803       0.51978671797542952       0.56719740138337682       0.13350958233901603       0.88180649114565446       0.50079919037495380       0.11526392661970813     	   8.2025832218387384E-002  0.19704401601727703       0.38620334974991849       0.20113082535999377       0.33256119625478109       0.78001818031557979     	  0.63528206915538188       0.79424917616082413       0.27874034576383233       0.36875140933830980       0.53576854382616546       0.50366525185878663     	  0.87081583965115972       0.25779021818573383       0.65645925370634939       0.37102267190218358       0.43483024315821395       0.12361403822494671     	   7.5871345695925019E-002  0.13517742570263769       0.30429034578650521       0.54232457627300756        7.8218457502567576E-002  0.45975588639199472     	   2.5359331893342857E-002  0.49715616201749918       0.84495417564123698       0.38841292923103921       0.68015096139438080       0.10475809021768777     
   375.00000000338167       0.38024743311465653       0.41873598287284536        3.6074233575619251E-002  0.81334381007195233       0.76031706992700876       0.12986772647104167     	   9.3045236096085907E-002   7.9885627139933635E-002  0.41890758766102909        7.8241863088719235E-002  0.58542139806398896       0.82974545700709812     	  0.69493065644042440       0.67642080092364754       0.14158159108675750       0.40265162368253649       0.57126800302204173       0.34427759109597228     	  0.76882231453922500       0.50461039690903664       0.88744134077997028       0.22187602595088571       0.28242301529656444       0.31531425426363113     	   1.3080335976093644E-002  0.33683956206314436       0.16167460337518746       0.80047858253157633        1.5981994803839886E-002  0.72008879331676290     	  0.10938274657992914       0.53628093842513325       0.76351113490124911       0.23249978374446162       0.53597889743899230        3.1381723423227426E-002
   400.00000000377531       0.24009958976106033       0.27647606355168258        3.8543204331012151E-003  0.72120959939402984       0.93985525237935696       0.14515693133250782     	  0.10505968145995008        1.9293640216825697E-002  0.45966005511509078        1.1700969031997780E-002  0.81101723383316282       0.86881380084916948     	  0.75016324011221125       0.54240342258571073        4.4777979121930954E-002  0.44340032712476196       0.60204271034060985       0.20171972165383104     	  0.64720289302646306       0.74858202029563414       0.98812787259927792       0.10121064380763579       0.14906089055449390       0.55032003725690337     	   3.0406344911142628E-002  0.57683688983642489        5.8971092821292592E-002  0.96319228187397266        2.5566538576948749E-002  0.90853484828585429     	  0.27038987096645190       0.57247129035989541       0.66145674192193282       0.10745089535259272       0.38800340597537930        2.7474458272293351E-002
   425.00000000416895       0.12518422323970257       0.15265915087725013        4.7491004704224855E-002  0.61169743398384135       0.98356443589217302       0.16130354536945915     	  0.11743865877474197        1.4139508590049584E-002  0.49208941989922711        1.4559593109364876E-002  0.94694009549801694       0.89513524916554565     	  0.80049977228319880       0.40795646183289314        6.9844618288692076E-003  0.47843467540539270       0.62396752631007180        9.1358419396739055E-002	  0.51487488135396275       0.92374835483422857       0.92433126087269801        2.7153619681823435E-002   5.7423775975768407E-002  0.77367065471038265     	  0.12698899895614238       0.79730630192647667        9.4407735939853327E-003  0.97942019183148743       0.11154508532681366       0.97624746040110377     	  0.47894747995106790       0.60282512997795401       0.54522867145683318        3.0533751106378709E-002  0.25099193913790790        8.7161102321881193E-002
   450.00000000456259        5.0667501926614150E-002   6.5800163865983363E-002  0.15675398718726918       0.49559296608331377       0.87678963121120912       0.17726019407136934     	  0.12998194808157290        8.6909073413925023E-002  0.52765379373297794        8.4274792266055179E-002  0.95446048721324162       0.90821803804401469     	  0.84501506847737384       0.27628288768438281        2.7559608980641939E-002  0.51536674906176205       0.63477998958574122        2.6001300780503486E-002	  0.38124046181338112       0.98598610049900615       0.71940981477671506        8.4679225851170860E-003   1.6522857386663876E-002  0.92963379333385532     	  0.28261066320014422       0.94393996402921942        2.2928979733621891E-002  0.84497357108552318       0.24842858483302760       0.89274606505720466     	  0.69606314364441357       0.62630959387250407       0.42393181083978632        5.1003826748869906E-003  0.13461767607829925       0.20352091175914802     
   475.00000000495623        1.1681292066366658E-002   1.6982162639655417E-002  0.31502412760370352       0.37652621509517620       0.65280753544161119       0.19323390556530212     	  0.14364688514494375       0.19775580457311628       0.55574152644937691       0.21205762554251378       0.82979776479494793       0.90928603686510290     	  0.88226217262183815       0.16005895017711330       0.10655300257776458       0.54528904406340217       0.63924667531442170        1.1570724936047142E-002	  0.25578801307716531       0.91578897154868644       0.43925627847855492        4.4932933248182982E-002   2.7941455489554987E-002  0.97865269576448044     	  0.47260490845519820       0.97929457797026098        8.9062211377769027E-002  0.60138653968326727       0.42845343279641418       0.69881046286336845     	  0.86559144066245575       0.64485916051462455       0.30523974849437491        3.9563924117135732E-002   5.0440161073213280E-002  0.35857223379928593     
