   249.99999999999957       0.90943879567971142       0.93988959700998165       0.81148195699322190       0.86482813120302038       0.11073366547942598        6.2387509204196293E-002	   4.3440600757901002E-002  0.82640837928085442       0.23458528067204046       0.86248405803131878       0.19580271564417381       0.50869083272457349     	  0.37957854562104493       0.94795456953477752       0.87295015086220951       0.22014550527448712       0.35209397612106291       0.96691168893975155     	  0.95358439086278202       0.24611516888668541        4.7805548441072140E-002  0.90785883454925709       0.92496962040360775       0.36738265090297517     	  0.77861612637056654       0.34438193911399062       0.88831678816523107        9.0651685636566767E-002  0.73173177500880426       0.13111416642675128     	  0.55386745304680052       0.31610645776037372       0.87478384218405192       0.92213181653231335       0.96332373647525593       0.72560435017376945     
   275.00000000000017       0.87963290934824356       0.91379195173728323       0.65340921316303902       0.91551819336446350        1.0214567086332433E-002   7.3940965590232846E-002	   5.1843578045632839E-002  0.70141097449039802       0.26400522794809517       0.72253199659093692        3.8669845513753118E-002  0.58342149598497417     	  0.44333614817137357       0.96493640934472735       0.76172526512814864       0.25242626374306010       0.40235245461239755       0.90753354815003695     	  0.98772020458060850        6.8092801930247596E-002   7.7654213651265937E-003  0.82463553608150941       0.86231791380653855       0.15788154943586069     	  0.59207715583404419       0.13964419253501076       0.78238817864024257        3.7263790168117926E-003  0.56652292150874417        2.7412508369743807E-002	  0.33377882519232999       0.36361948094268620       0.91573988999678324       0.83977393097807640       0.95272485606401192       0.57227770840245984     
   300.00000000000080       0.77847456706573748       0.82451302095977042       0.46969250801162743       0.93550906270899237        5.5594405033134162E-002   8.7010458691698961E-002	   6.1192019854513904E-002  0.52902799269949075       0.31219905817185190       0.55064280370030372        9.6358857812274476E-003  0.65441026542219727     	  0.50777282422451697       0.94212320909672953       0.61554626050687156       0.29630931695466234       0.44945482877196291       0.80146366200440877     	  0.98451275265719707        3.8765292737569460E-003  0.12902793759255887       0.69348323996045791       0.74290814774888358        3.4132438669392848E-002	  0.39049629214341591        2.0988587986039645E-002  0.63662442411749431        7.0815538840748302E-002  0.37954906886061213        4.7745267761360559E-002	  0.14867133085547785       0.41085814073699128       0.92509279945601985       0.71161511476045869       0.89433175499393147       0.39975042490987622     
   325.00000000000142       0.67533300643195171       0.71548434580067000       0.28810439056826448       0.92459801407733100       0.23822533668749071       0.10005518786544640     	   7.1118261907706565E-002  0.36358138653134414       0.34284439834352226       0.36781829606101629       0.11946993585566629       0.71992485981697873     	  0.57211746762848537       0.88168741143556995       0.44776832591953786       0.32841102443326464       0.49468603961528645       0.66203982413336027     	  0.94482517029981627        7.3787931827951278E-002  0.37251160747342343       0.54052109668774995       0.60335312512977879        2.1781245254536508E-002	  0.20867792817201300        1.9883743874926134E-002  0.46892897306973380       0.27106224889027569       0.20915824033785552       0.21597642655185764     	   4.2059718620565741E-002  0.45615360815620148       0.90161940103925142       0.55028756516910970       0.79840687755912032       0.23610610581696237     
   350.00000000000199       0.52286015112657114       0.57153210498327456       0.13505360108362732       0.88319988562825724       0.50167639112887563       0.11469817942069076     	   8.1856798791952928E-002  0.20066731759312850       0.38785725548637112       0.20231627437537580       0.33215757213313374       0.77806116313006146     	  0.63468789988015761       0.79129141142427650       0.28380631987625171       0.37002770824660647       0.53790285435404150       0.50339510501898954     	  0.87065799259022414       0.25863633278457326       0.65637214298280588       0.37535086240634946       0.43924410069971415       0.12334241805280266     	   7.6015577214634630E-002  0.13477670936862746       0.30522471440058901       0.54243537301175637        8.1143932857177831E-002  0.45878400740648462     	   2.5260119481121668E-002  0.49931984661478873       0.84730981044832543       0.38872949859947536       0.67664797622981232       0.10618238446008670     
   375.00000000000261       0.38318944929904891       0.42298971674992525        3.6904980004967114E-002  0.81498327745445065       0.76066663474936458       0.12916437098268349     	   9.2829481979638043E-002   8.2509689900157085E-002  0.42111708259011799        7.9062079231149246E-002  0.58493832561623849       0.82731774801471880     	  0.69413375414552125       0.67344501349551389       0.14560288815331404       0.40454913298022627       0.57395278712849795       0.34408752343057525     	  0.76864833755214557       0.50532594707452272       0.88710761078010103       0.22553596516764113       0.28645879671119573       0.31481691065208128     	   1.3106949833894743E-002  0.33617128697382087       0.16261968911511654       0.80045761242863456        1.7085765124158794E-002  0.71922153013796741     	  0.10900683880729060       0.53890015916369827       0.76613797203373168       0.23356805721933738       0.53272402562222787        3.1950970637326333E-002
   400.00000000000324       0.24264814436186596       0.28039299383651817        3.8771842490036719E-003  0.72302125711839704       0.93958134784832570       0.14427191495352398     	  0.10477152344604049        2.0341139578730016E-002  0.46232028593413904        1.2079050446354038E-002  0.81058294853896951       0.86587054728217172     	  0.74911828850901652       0.53953323633819339        4.7183438070253422E-002  0.44588144893135434       0.60539219539188038       0.20161012393808053     	  0.64702587529741673       0.74895272932376977       0.98749390818596638       0.10385136451272144       0.15237041813832936       0.54973508161290174     	   3.0321112819314947E-002  0.57601456015922881        5.9872356630340351E-002  0.96297898363333045        2.4714658504797829E-002  0.90818610848219528     	  0.26985101321582411       0.57556596047746467       0.66427407968662255       0.10924722732146304       0.38521372020565814        2.7037705746020112E-002
   425.00000000000381       0.12712049511787255       0.15578000746634224        4.6733330293926241E-002  0.61357832592259764       0.98271080706989267       0.16021808492797540     	  0.11709284163326676        1.3735180882306778E-002  0.49545173623804006        1.4463028013404640E-002  0.94670849532246981       0.89161734051719399     	  0.79917177858787125       0.40539137413205534        7.4955507971287737E-003  0.48182624983398481       0.62809667023794880        9.1327437362891270E-002	  0.51471021503105530       0.92361182859635405       0.92346697312741344        2.8519515147191553E-002   5.9577559128735247E-002  0.77312086439373118     	  0.12679787351331503       0.79650189745269073        1.0330951726416144E-002  0.97902690552127070       0.10886322050606273       0.97644519237099847     	  0.47838696977617712       0.60642464931717266       0.54809764762218305        3.2956187707418066E-002  0.24887364138421242        8.5869883748503656E-002
   450.00000000000443        5.1764979761748993E-002   6.7961891444062936E-002  0.15530782707947891       0.49744300645040268       0.87563343476024058       0.17594945376444002     	  0.12952641927823855        8.4945232266634765E-002  0.53153709771458169        8.3701401160234598E-002  0.95450271100055994       0.90406336199610171     	  0.84338279279444617       0.27424472085735546        2.6051975453041040E-002  0.51948856110086639       0.63973090003732469        2.6025942237222485E-002	  0.38109666583771451       0.98526260300767010       0.71846256126406527        8.4076611557666794E-003   1.7307592584806370E-002  0.92925149802096407     	  0.28235901525124601       0.94332141822155191        2.3845842902934154E-002  0.84447925881242580       0.24433397699881923       0.89364064926632825     	  0.69567361770268132       0.63043954167367344       0.42673153378951556        7.9542468334516236E-003  0.13332847400081985       0.20160882855553705     
   475.00000000000506        1.1924092751456158E-002   1.7836659888582667E-002  0.31315136209147676       0.37826487409422938       0.65174740783959884       0.19163855007720279     	  0.14309737355825464       0.19457207462348056       0.56047438095550739       0.21112483442510371       0.83008887596977476       0.90445688923825951     	  0.88030864808511822       0.15864539445867645       0.10315938743909230       0.55046468162186757       0.64494877085198987        1.1620795942002278E-002	  0.25566634987843390       0.91460852240483248       0.43843093525563809        4.3478963862191231E-002   2.7205562587824732E-002  0.97851103837813624     	  0.47234370753708416       0.97898242949875391        9.0164842480593393E-002  0.60091601185524623       0.42383922832983151       0.70014260359715752     	  0.86548011877009423       0.64948004358259592       0.30783236404031911        4.2516521376547434E-002   5.0016354365251342E-002  0.35640858272482900     
