   250.00000000000520       0.90835279390092072       0.93800094538835410       0.81005407026401510       0.86489426900138489       0.11069791697195411        6.2543491756568412E-002	   4.3486196082370927E-002  0.82338512632887306       0.23417564948938577       0.86155283074024358       0.19605165523085666       0.50929560163412035     	  0.37966355322084400       0.95013885938869103       0.86947197344310845       0.21980004168413109       0.35173753244080219       0.96761532831246322     	  0.95387301105377109       0.24653622417172016        4.8107221849271339E-002  0.90505247610269168       0.92331534503839241       0.36755884996610089     	  0.77880493675327200       0.34443065176547472       0.88910547297979969        9.1030826896067493E-002  0.72864029216183679       0.13090855657596154     	  0.55358092145736371       0.31575935532006061       0.87428548051082899       0.92330911657333170       0.96627884079829107       0.72438201929189339     
   275.00000000000580       0.87819338350226950       0.91148400797346385       0.65185329191667341       0.91553125461733431        9.3680362459447226E-003   7.4187721641826132E-002	   5.1911837001996516E-002  0.69796408376989860       0.26349566594942475       0.72156433494059302        3.8763835680778985E-002  0.58439355700143769     	  0.44350556810314079       0.96760502351040989       0.75758706651713170       0.25203611023644684       0.40188504377531381       0.90836684259775335     	  0.98810564655805821        6.8012961367758709E-002   7.5705562390199115E-003  0.82143485712819764       0.86027006491336422       0.15798065218931751     	  0.59227768370581735       0.13965462474163284       0.78318912531646123        3.6901421612529550E-003  0.56313209059455116        2.7349691202843276E-002	  0.33354024256088138       0.36311665849440811       0.91513933066428921       0.84122522465662763       0.95640014394204020       0.57098358375931169     
   300.00000000000642       0.77673761392834340       0.82189286784509097       0.46816760727398909       0.93543671732013201        5.4035644630870447E-002   8.7376003622483225E-002	   6.1295533342870981E-002  0.52546829902488668       0.31145195069377457       0.54969729259012123        9.5315516952063119E-003  0.65583644263076535     	  0.50806409581035494       0.94529451371471718       0.61104819203362837       0.29575329163472169       0.44883311759894690       0.80240494978458654     	  0.98501037990255458        3.2209442615318664E-003  0.12840899878574430       0.69011372351720890       0.74047339898569220        3.4142190696610508E-002	  0.39068100957733470        2.0926592826883614E-002  0.63732786956078336        7.0316113243554815E-002  0.37619230434807155        4.7816317448903176E-002	  0.14847868887103371       0.41016136227320782       0.92438542153306535       0.71305034579763948       0.89868616278667801       0.39848527572764020     
   325.00000000000705       0.67334132475924102       0.71254041629852904       0.28677274372502076       0.92442760393326207       0.23629701559279867       0.10054912171162479     	   7.1251934968647263E-002  0.36014701993555265       0.34182075434370784       0.36694903467509343       0.11915729923650636       0.72188594284139729     	  0.57257811563194738       0.88530360958511833       0.44325097946483349       0.32765492988803613       0.49382553268188684       0.66303681174943607     	  0.94543699157033567        7.2597213533158275E-002  0.37170102863670190       0.53713910747413152       0.60068774566499750        2.1692569838956850E-002	  0.20881731425740410        1.9702736185546060E-002  0.46944870168688219       0.27023164883093825       0.20624672874865296       0.21615122153192426     	   4.1960756737009552E-002  0.45520010507727426       0.90082743082146866       0.55145805395590819       0.80324298226454038       0.23504550869733296     
   350.00000000000762       0.52081228404890423       0.56850228584866513       0.13404913081393288       0.88292347631238932       0.49990009694236226       0.11537296971007380     	   8.2043789987894300E-002  0.19784800328527366       0.38653616216951953       0.20159145432058101       0.33172465518853073       0.78059479072118487     	  0.63535409817367083       0.79520683968124473       0.27975130665819897       0.36902350156169467       0.53677406780281556       0.50438148159811569     	  0.87138177724739085       0.25708300929534483       0.65573558254292019       0.37223254402197009       0.43650394964329503       0.12320480960037854     	   7.6098937166975147E-002  0.13448249172163299       0.30549241567900831       0.54156127681044330        7.9062738488767756E-002  0.45893596061901520     	   2.5250028977248023E-002  0.49812147610027102       0.84642094149859015       0.38937169546467665       0.68167341490161903       0.10547448755438436     
   375.00000000000824       0.38121946158951919       0.42001071593074790        3.6362535586497248E-002  0.81461506001292439       0.75952447081522123       0.13001267731354840     	   9.3069438001327665E-002   8.0438206882021038E-002  0.41935903757739085        7.8553284355872458E-002  0.58453931723862917       0.83046846606001845     	  0.69504939503014074       0.67749774684778519       0.14240126702638481       0.40307482950132384       0.57255093704486693       0.34499510194587452     	  0.76947335915470272       0.50375812342260951       0.88695695457177792       0.22288429549643315       0.28392315163385118       0.31465228749890417     	   1.3128713543693613E-002  0.33585450027534047       0.16257425953653215       0.79983825062212743        1.6211801652838032E-002  0.71931861169386346     	  0.10905555941642653       0.53748630577005485       0.76518125375779966       0.23335789439414298       0.53758689573384277        3.1683069004609113E-002
   400.00000000000887       0.24095197478855510       0.27764617381952872        3.8322238015378370E-003  0.72258961525082543       0.93946143237540780       0.14535024682012984     	  0.10509498578399649        1.9480019010089920E-002  0.46021952261935578        1.1810669758280585E-002  0.81035323421423822       0.86970006991662530     	  0.75034324468549018       0.54354289211822904        4.5272513118517009E-002  0.44397529899805577       0.60364575168087631       0.20236167255450280     	  0.64790776915462633       0.74782443930634168       0.98809838978972764       0.10192316706219189       0.15024208827782032       0.54956915817108443     	   3.0263222626167288E-002  0.57579966665686144        5.9486126716286433E-002  0.96290387721071569        2.5165908565788441E-002  0.90809217608926207     	  0.26991421539601296       0.57393300651290435       0.66326011763497705       0.10808872130013410       0.38957818739966210        2.7251256424966178E-002
   425.00000000000944       0.12582646293893360       0.15356918602408334        4.7142498745431374E-002  0.61314796983369768       0.98377050344375572       0.16155073481039986     	  0.11748253934284829        1.3955815931102733E-002  0.49280847115858878        1.4436435814803767E-002  0.94674731006453205       0.89620269449044043     	  0.80075322294790452       0.40907823529183512        7.0695628798082165E-003  0.47922944045987120       0.62591299559932168        9.1848435500779896E-002	  0.51559013854507751       0.92332295794595487       0.92482505540636584        2.7505718661955027E-002   5.8145065773522304E-002  0.77303052811931827     	  0.12667050444025860       0.79648601607215708        9.5293050327194886E-003  0.97960430243260777       0.11058945749367984       0.97627610629186612     	  0.47840382473299864       0.60454918297018423       0.54708929955251295        3.0860422006415051E-002  0.25239722219467065        8.6474392598822392E-002
   450.00000000001006        5.1034172518798326E-002   6.6401194686964773E-002  0.15610940844717749       0.49705161780500434       0.87759439497703062       0.17756246812402232     	  0.13003951261519034        8.6346239419332685E-002  0.52850444967983812        8.3914637613539081E-002  0.95488434502878017       0.90947274515432608     	  0.84534975790084999       0.27730190685753164        2.7190407606257697E-002  0.51633943799833470       0.63707987936038579        2.6269087323874191E-002	  0.38192120009836494       0.98606185112679368       0.72032242640987909        8.4240271432303501E-003   1.6706967114032960E-002  0.92930382677243362     	  0.28217784333336193       0.94357446039846837        2.2602787000063903E-002  0.84561626200180784       0.24709088186508954       0.89331126529298810     	  0.69558614488036574       0.62831028572686209       0.42574303506633937        5.0527753607520574E-003  0.13571924130767868       0.20246644749313708     
   475.00000000001069        1.1748353826301631E-002   1.7169251777644327E-002  0.31418280648676528       0.37792120770483223       0.65402798271866613       0.19360591279174147     	  0.14371900205731702       0.19688989414311367       0.55679032568294418       0.21150859189066309       0.83078595685389411       0.91072715038719942     	  0.88268908473389895       0.16091525717436567       0.10574420541765477       0.54651359872701166       0.64187404406175319        1.1568855913455517E-002	  0.25639128198928673       0.91639616354170439       0.44032144776375864        4.4510103680494052E-002   2.7548945775148416E-002  0.97876766696583417     	  0.47214186523203416       0.97952806938473114        8.8409340052045177E-002  0.60231311522821562       0.42703573107903997       0.69976914548946512     	  0.86527291800936179       0.64712677913971350       0.30691073057417995        3.9110257589582233E-002   5.1147657933753247E-002  0.35731666332641476     
