   249.99999999990936       0.91548312696295153       0.90127283838382455       0.48872399093724739       0.10237989389431144       0.24996650771683232     	  0.16008422904238520       0.71964183460065401        7.0485174341544049E-003  0.83980154514264849       0.95810335277940228     	  0.83554499983028552       0.62663252743653142       0.77076099975643875       0.89745027061695037       0.23945135851979313     	  0.79374199528098699        3.0463703187514977E-002   4.3677648317810541E-002  0.81374259612509170        1.3325902396567751E-002	  0.43621695935462462       0.85994402042253792        4.0032083389987044E-003  0.73432464385524332       0.51802456397130159     
   274.99999999989643       0.84353764775176299       0.92229781190709603       0.26774105407706345        3.3772276263994176E-003  0.29375039588903379     	  0.19062910730428825       0.53803237536967863        3.9299074404682607E-003  0.89034378991535379       0.94929673670801429     	  0.90901428965333841       0.41188893980393521       0.60327239863422366       0.93839089799211228        6.8777678266599293E-002	  0.61286648512873454        1.8553346418318132E-002  0.26487645820916345       0.65882914717819685        9.7930046179750513E-002	  0.21912353193033077       0.89309157100139858        8.5973920257078895E-003  0.53759602310047561       0.31947288566211496     
   299.99999999988347       0.71665597870745379       0.90444423669712337        9.4747562413818723E-002   5.9521777319291112E-002  0.33892666853623127     	  0.22326947629044477       0.34445230765085078        6.4760939930599186E-003  0.91723846047614410       0.89861556967022083     	  0.95855795444246639       0.21464704327344347       0.41535469614140830       0.94480185076572598        1.3676696766235813E-002	  0.41377665942287162       0.17066790969892887       0.58602799736153621       0.47739571137003256       0.32560652374459120     	   6.7322375222037809E-002  0.89706576452649300        3.4102654062974779E-003  0.33411727110490536       0.14667896716901802     
   324.99999999987051       0.56140451279029879       0.84338231112557160        8.3575719361559126E-003  0.24691759412000769       0.38465393144287408     	  0.25778977312761581       0.17239025255742857        7.0437613554454066E-003  0.91248746678946857       0.80338819808748763     	  0.98306597695652320        6.6494841944315874E-002  0.23748824050790215       0.91499833869766323        8.6479884962148756E-002	  0.22874351360968823       0.43230336361934874       0.86840226915636320       0.29649378601503062       0.61855254446849539     	   1.3030172149902467E-002  0.86807175687435834        4.8419842354018314E-003  0.15635901786189613        3.5438743708422552E-002
   349.99999999985761       0.40783458069566308       0.75894915220440329        2.7673221866299239E-002  0.51370663579088582       0.43067326205556400     	  0.29317878308926831        5.3919512677196677E-002   5.1084087250303258E-003  0.87729051069275088       0.68321605368911154     	  0.98048827793050009        7.0065032916888674E-003   9.7941122301936703E-002  0.85335550735869448       0.27092465342994337     	   8.7794996257226005E-002  0.71427471651897434       0.98997783883146262       0.14234305854848800       0.86856958100144499     	   7.2074026379349745E-002  0.80809109688781899        6.1220073210229318E-003   4.2239144428883428E-002   1.5677903259653854E-002
   374.99999999984465       0.25955792800128302       0.65366029301412432       0.14746500739479790       0.77249650788784985       0.47521974219692453     	  0.32984788050685548        7.6188782921547318E-003   6.1246729330878373E-003  0.82042245951279902       0.54820860263309779     	  0.95118367544435989        3.4242040965824540E-002   1.8394840230165393E-002  0.76386553324061801       0.51569423589159624     	   1.3334751993886449E-002  0.92110801296474010       0.89811630827565303        4.0157144805619417E-002  0.97561172193468682     	  0.22831104758377746       0.72590627146328901        4.0105181681523759E-003   1.6951040451286788E-003   9.0202867388433847E-002
   399.99999999983169       0.12790840649434806       0.52696917221089079       0.34160759813360797       0.94572829224547583       0.51866241753623576     	  0.36665656891644249        3.6844997069106468E-002   9.3483936574614689E-003  0.73587411951305626       0.39800169967095111     	  0.89596301688925994       0.15614936520983766        1.0804751652155128E-002  0.65242101988982959       0.75586545349148493     	   1.8234117773916494E-002  0.98030406790735281       0.63212263994355922        5.3434975685045490E-003  0.89849315130747975     	  0.44434876281473368       0.62034851288025361        4.2922869565097006E-003   5.3225670891378370E-002  0.23469158766360931     
   424.99999999981873        4.0509532621637243E-002  0.39531781670660948       0.56856256579118336       0.97875123192222502       0.55875657119408295     	  0.40423179973690598       0.13976782213517899        9.3318155797756687E-003  0.63413081645278047       0.26147214231417931     	  0.81910332257760432       0.33878151640699267        7.7390676701100267E-002  0.52866392976587506       0.92833576566080567     	  0.10166125898731397       0.87292350288387888       0.30716909636272105        4.3898463662205435E-002  0.66898629353181804     	  0.67201051247432886       0.50408949478571374        5.2160239978707636E-003  0.17689138540662980       0.42278780783520431     
   449.99999999980582        1.0265928582100110E-002  0.27439503531718279       0.77852980105807390       0.86192022118133238       0.59711215396156503     	  0.44191397298509810       0.30188548174486551        8.0640750063573925E-003  0.52512084506896994       0.14753304063803621     	  0.72576220157031368       0.55307466197409039       0.20657774962605274       0.40342319429297641       0.98284088050654983     	  0.24975560073607919       0.63401954160008400        6.3995345395549685E-002  0.14600610578958947       0.36988335515102438     	  0.86069662418323334       0.38679202936538715        5.1005721883274685E-003  0.35912105495393976       0.62207706865525103     
   474.99999999979286        3.3397887778161474E-002  0.16618679415600068       0.92538270170413583       0.63053206503475800       0.63075247112190458     	  0.47949367857470743       0.49434238389508395        9.3181736708928663E-003  0.40867560116972590        5.7908732858645035E-002	  0.61770590352621713       0.75598180729380637       0.37845011772704645       0.28393106345376212       0.90788110507613806     	  0.43962455640532405       0.34852476308812985        7.7642003468637050E-003  0.29864903797392939       0.12007725964210503     	  0.97231762641544672       0.26907204585863098        4.2489158122707704E-003  0.56424268350260920       0.78146996225117638     
   499.99999999984345       0.10416563862855453        7.9424993597671384E-002  0.97730675966774883       0.35832327570674699       0.66094742287446562     	  0.51659557573471904       0.68103461445441271        1.0045357253235588E-002  0.29620211223636539        1.2373940283196735E-002	  0.50549762489062977       0.90768044380049817       0.56395380275080254       0.17680322185372230       0.72091104122466276     	  0.63936624852481427       0.11008852172770545       0.16284896977478808       0.48018873713089216        1.3246769654933099E-002	  0.97113644757905537       0.16920369280474190        6.1072050034778717E-003  0.75709382986991958       0.86907560719252730     
   524.99999999996601       0.22159757691486079        2.8058754103064274E-002  0.92287290868100491       0.12593671678908924       0.68611056555240280     	  0.55279619377145139       0.83257259293018271        9.6111490316986899E-003  0.19616929694169163        9.6244946401631715E-003	  0.39038048830138522       0.98046052391100713       0.73376902693043866        9.1636678930836227E-002  0.47145776056103789     	  0.81545735015691811        5.1985638270302930E-003  0.46246843623564104       0.66190533337521174        8.6277713501474271E-002	  0.85855700929547007        9.1127757486816244E-002   4.8942898156346297E-003  0.90623037363738845       0.88129835680420587     
   550.00000000008856       0.37233597159961934        1.0266976018804981E-002  0.77378439887144290        9.7151249717269059E-003  0.70610142359345796     	  0.58814020511237153       0.92372494778045489        8.7033999661796212E-003  0.11115342239111523        4.8937202352126070E-002	  0.28226107683259277       0.95803721986434143       0.86148148687505566        3.5521494862893764E-002  0.22957402080655481     	  0.93894848045835910        6.5895980517192490E-002  0.77705601500138843       0.81447140118902261       0.31189618995833712     	  0.66958705634643900        3.2029191567759512E-002   5.5416986540597971E-003  0.98249139376139505       0.80821380034570578     
   575.00000000021123       0.53460793467135947        2.8874817095113799E-002  0.56281712602057765        4.1184747698345604E-002  0.72109938219145520     	  0.62181110623305536       0.93855197783459732        6.8896975297679051E-003   4.8998970799688513E-002  0.12985659746628225     	  0.18645871489999538       0.84586069445528478       0.92624523346596366        1.1750838681505567E-002   6.0149606271886126E-002	  0.98894741225830818       0.27201231845218476       0.97118354388218275       0.91283746313819769       0.60582381318747436     	  0.43831459806888617        8.5522566536111212E-003   4.4057827090075849E-003  0.97492531636863689       0.66014068445693530     
   600.00000000033378       0.68816860364649668        8.0871036726162859E-002  0.33602578236981423       0.21333161680721013       0.73052173244905416     	  0.65408640524899164       0.87475145459369819        8.2635777746734775E-003   1.4063750612752340E-002  0.24243084737484183     	  0.10458183570816922       0.66532219451800434       0.91576713881819372        2.1140820807537927E-002   8.8759708984656668E-003	  0.96021971742655732       0.55446952484766288       0.96076908865064925       0.94731063263925208       0.86234442346865958     	  0.22011376467681895        1.7396360182745891E-002   6.9264736165047126E-003  0.88429226161485552       0.46652456840254614     
   625.00000000045634       0.81541013082608915       0.16671303939715287       0.14272234438483519       0.47398066399268979       0.73460622072175052     	  0.68427434487873950       0.74191455199820433        1.0018480757311448E-002   6.6891325712842816E-003  0.37859953374167626     	   4.6617760900528743E-002  0.45116086595619864       0.83250829516752278        6.0773786782552797E-002   9.0665525169932967E-002	  0.85741869112869451       0.81334293831932758       0.75046977732314246       0.91469212247290022       0.97639761177690254     	   7.0004777941510901E-002   5.2487298638264943E-002   3.4964114889153423E-003  0.72545848539569247       0.26551041443523615     
   650.00000000057889       0.90459046120811271       0.27683013649988203        2.5571717603462146E-002  0.73821081933789490       0.73289776482856173     	  0.71225485057550986       0.56218005464764065        6.1663876234697582E-003   2.9396903196980673E-002  0.52248217301984701     	   1.3515084057047036E-002  0.24472753491304608       0.69104621462393778       0.13366790943881598       0.28297543645654555     	  0.69666988842067767       0.96305090000041926       0.43096057309204255       0.81347432544294784       0.90796420940561451     	   1.5595421438361620E-002  0.12346446733713481        5.3501841941312892E-003  0.52665406296985284       0.11281413128381544     
   675.00000000070156       0.94705909339156835       0.39839630728288034        9.9584608628803320E-003  0.92834804689520678       0.72593110229273361     	  0.73776774517562294       0.36794643954452544        4.9827564608630201E-003   7.9840197780927324E-002  0.66398447240426550     	   3.6970872424491544E-003   8.7551350710198317E-002  0.51287709458067843       0.23507942855085001       0.53314924899128791     	  0.50415092600796796       0.95036980614467292       0.14023022866776008       0.65931409611200387       0.68631458816655322     	   7.1588707509831193E-002  0.21645610737018769        6.2447096317331825E-003  0.32378215788399167        3.7220282907589448E-002
   700.00000000082412       0.92933304228701052       0.53083343694079965        9.8667263562589064E-002  0.98337065408131574       0.71267264554915710     	  0.76068225991304783       0.19425473950555330        9.7141333971153630E-003  0.15343850834184644       0.79008257268937498     	   2.2614237844135684E-002   7.6529492235975251E-003  0.32711259072859827       0.34788149260737050       0.77368046123319201     	  0.30852708928226397       0.77930741117721691        4.0159076127767859E-003  0.47808620053711121       0.38740630010088561     	  0.23006180416031069       0.32201479260324767        1.9645622811204121E-003  0.14767861721070061        3.7337706571144838E-002
   725.00000000094667       0.85475517420191305       0.65465802045472321       0.27285661494820268       0.88674386817675543       0.69526445255063729     	  0.78107441919026854        6.6180042512311882E-002   9.4884601390253665E-003  0.24752782334379056       0.88443032400740584     	   6.8623724635545794E-002   2.4418228129281266E-002  0.16444316938184800       0.46931784896040346       0.93846986559549495     	  0.14381925944419485       0.51050356170183930        8.0923048329659575E-002  0.29715831457260311       0.12756878254323722     	  0.45275502341800733       0.44385083624090504        6.8411381880930993E-003   3.7612602384772209E-002  0.11219865138641262     
   750.00000000106922       0.74272114641259346       0.76119947971211921       0.49504394399984192       0.66750564496115683       0.67125133475334808     	  0.79841742395869342        5.0795504928285206E-003   5.4350994136951047E-003  0.35573273993466015       0.94356696274132534     	  0.13343302522644515       0.13041335973406426        5.2242269611492198E-002  0.59635394457321822       0.98298886538520580     	   3.7737889396766006E-002  0.23455178917356034       0.33813969646691722       0.14464363242690398        1.3840662117512517E-002	  0.68231970752801285       0.56403303152156636        3.0992175523876218E-003   1.8709370967537390E-003  0.26714705220898977     
   775.00000000119189       0.60055410021673694       0.84394328495157400       0.71625642319319638       0.39542059541644869       0.64420136189762678     	  0.81279798530417080        2.6325514351442304E-002   7.7012244385939394E-003  0.47052756965754083       0.96289410837027811     	  0.21996721043193077       0.30796868759905066        6.6574536099210935E-003  0.71348723274479664       0.89582224290382373     	   6.0470501753020064E-003   4.5176788570599716E-002  0.66461523662840405        4.0925189031834258E-002   8.0707659620771241E-002	  0.86774263627502413       0.67416199855865588        4.9157398992633727E-003   5.7627462617707445E-002  0.46998741867324234     
   800.00000000131445       0.43745947325909668       0.89937342173611545       0.88806758157725352       0.15276045429550636       0.61212759161831520     	  0.82400837786666614       0.12619747499860684        1.1828583105109022E-002  0.58420944619606696       0.93349921801937097     	  0.32322643525512096       0.52118960146797932        3.3677164140807382E-002  0.81196771726066752       0.70186773989989415     	   5.5275758412958828E-002   1.1315621680529816E-002  0.91896650724516704        2.6310404525580686E-003  0.29747197378945756     	  0.97215612641660265       0.77245795687309793        5.8466924049658791E-003  0.18585054158579722       0.64948900680562471     
