   499.99999999984345        3.0247768182810584E-002   6.8587279477554705E-002   1.0348732609760913E-002   7.6261106094590737E-003  0.46172711500408070       0.60746674032115122        7.2302931327924772E-002	   5.2799972888364945E-002  0.17042385647123393       0.79451529100472851       0.47952132073881260       0.59245595889295943       0.70670713305934174       0.59631248932825354     	  0.47578025617242808       0.85318720000184545        4.2625623568071730E-002   1.1017350311321440E-002  0.11129472285811234       0.58521957536973990       0.68164511448156173     	  0.93767383222376188       0.57964045451811386       0.95275911575513006        8.6177551227269462E-003  0.71211526718253726        8.6472591087090822E-002  0.21199159319831698     	   2.8057339341010335E-002  0.72490582242610990       0.85260474947116416       0.14461467488983043       0.21602363922534398        7.4397047485758233E-002  0.96222242972158678     	  0.57469784258204226       0.54427906971806628       0.43760565874928575        1.2825368684563002E-002  0.92252444065036721       0.17419957296885535       0.72676182749341722     	  0.87825098711423921        8.1871998537915214E-002  0.26303731108080214       0.83906846165114302       0.44208167499988615       0.84974711937383551       0.45120380901461621     
   524.99999999996601        6.5872547052121991E-002  0.15131924594157872        5.0549381388054752E-002   8.2514347813510604E-003  0.47868578004567020       0.78668692632853610        7.8218211182269001E-002	   5.7313314470487535E-002  0.29295619385535421       0.76745658866170885       0.66109044153686569       0.76626733702225724       0.45722353707768337       0.62896904314279267     	  0.51082455225196577       0.80021610354293660       0.11833188798184702        1.3032972041361829E-002  0.23092832678475433       0.75878971071584711       0.58502584961390580     	  0.89604306747905105       0.76043067583617852       0.97888232374331163        3.7227356477862850E-002  0.65230785026590588        8.6207084866860281E-002  0.36865487984332934     	   7.3676674037765387E-003  0.47833509197869573       0.65538346876168196        1.0548827614520126E-002  0.36191314297463673       0.16373504881234935       0.86199595849361044     	  0.75066322946241293       0.71950915490971501       0.46049411847885019        1.1107230880033708E-002  0.75705404763293571       0.31663213873040080       0.49559421935243919     	  0.95975794335757836        8.6660704250062295E-002  0.42890549836277880       0.94782209445281107       0.19512594822780191       0.79413903162160038       0.59182195678421301     
   550.00000000008856       0.15490789056932741       0.27899926626174298       0.13165151232965366        9.3394405363529075E-003  0.49223421935841577       0.91908136904716176        8.4761757505741553E-002	   6.2731938500785622E-002  0.45421143443120154       0.72523434873810888       0.81543178850019216       0.89521040672363406       0.21721591932824763       0.65991537766237696     	  0.54580646718410541       0.73562032295997948       0.23757594797822124        1.5926532478300903E-002  0.37592515287132239       0.88709524105337934       0.48442843519275619     	  0.84196294266864713       0.89898801510945237       0.90758555915985284       0.10671766954212085       0.59078760385088080        9.0447370827220097E-002  0.53835894365909254     	   3.1897901921915071E-002  0.23590241647876120       0.41572934936901068        4.1184258695443350E-002  0.52398903855079304       0.29506222726017012       0.67442881006579769     	  0.89410471623043541       0.85823516508753162       0.48067737553001527        8.7258345907245249E-003  0.52783524245431745       0.46367081990251291       0.25735514198415715     	  0.96751898488814381        9.1106111418526883E-002  0.60218017194485229       0.97136490100206319        3.6597393695801464E-002  0.72701174342789143       0.71172373365886354     
   575.00000000021123       0.26341953208979130       0.43376128522151985       0.24470862621110548        9.4055070934837125E-003  0.50120540845114714       0.98378694036627723        9.0875965294460806E-002	   6.7794101101405435E-002  0.60508915190078227       0.68366696770735813       0.91960468354531122       0.95709606929227742        5.2530215196170120E-002  0.68685337769800769     	  0.57927624844290593       0.66184028984832410       0.37486822360144029        1.0476040929887655E-002  0.53038734256385678       0.95167271309503554       0.38242296859802100     	  0.77645636331194523       0.97470693668645914       0.75331434142136233       0.20930220167958780       0.51657475642503259        9.8155792519462090E-002  0.70554978834997517     	   9.7058878915105562E-002   6.3704995483691310E-002  0.19340473116283485       0.22558372747748204       0.67104294815330234       0.45029246463725486       0.44804924789917056     	  0.97582135524631131       0.93583643053961196       0.49790918786808758        6.5506236389556152E-003  0.28995727980804359       0.62526562884660930        8.7545543326594324E-002	  0.86938816814937325        9.4574573665694425E-002  0.75988371523615972       0.90647251262113704        1.3590396419902093E-002  0.65043894906390742       0.80442685342174525     
   600.00000000033378       0.39746617409405854       0.58169914696379099       0.37955671560907606        8.5024800742306960E-003  0.50521333630187271       0.97005813491405590        9.7022887300691099E-002	   7.2958303647378958E-002  0.73648012204757596       0.62221529947585985       0.95790224145505731       0.94326518648425939        6.8027030922048828E-003  0.71079914066380145     	  0.61174278684580041       0.58072567367471839       0.52372787254301023        1.7968787941101204E-002  0.67772175167296034       0.94069304557610978       0.28606925691702595     	  0.70255464487489849       0.97434500135226176       0.54696004091655981       0.33572333599036774       0.43408588238130702       0.10170531756520863       0.84643534660358832     	  0.19694559918762486        8.1868554840494288E-003   4.4464165350220561E-002  0.50218808260567638       0.79700051781846193       0.60448863358189864       0.23523760032027971     	  0.97698874153447557       0.94191497956957471       0.51216844027903285        5.3752660630355413E-003  0.10182071388675833       0.75473659486777178        2.8982939512050863E-002	  0.72600021589056074       0.10101453428589817       0.88123041521931200       0.76499718217590396       0.13269034899966781       0.56678176739659758       0.80924257290919377     
   625.00000000045634       0.53200636337121887       0.73001753724249685       0.52320029850576188        7.6998856015404521E-003  0.50466886467972216       0.88086855528056440       0.10370879416073614     	   7.8649013698126408E-002  0.84259009723352607       0.56193929281474997       0.92472943701370125       0.85522468778578431        9.3752070265006537E-002  0.73117885365456170     	  0.64296261988040126       0.49530974849602138       0.66412289813955550        1.4750204358391934E-002  0.79886282169361345       0.85664739277003843       0.19724618105637617     	  0.62224630918534629       0.89847138892248124       0.32941567155773832       0.47464540828649993       0.36289193433250033       0.10301715765918280       0.94375311736672585     	  0.32182868532833236        8.4713116501910810E-002   6.7812787968808338E-003  0.77719237556338361       0.86822642868597733       0.75132245186704594        7.9876651534239951E-002	  0.90503765944709336       0.87427328339556476       0.52367623304434929        5.7707904206389000E-003   8.9346295257090834E-003  0.85800303020348756        8.5859033553448941E-002	  0.52759842127375023       0.10437351275604741       0.94817661219362948       0.57220084141896477       0.35852406365135564       0.48055365708646131       0.79994319637685407     
   650.00000000057889       0.66071369192605744       0.85419863471855995       0.66069786956748400        7.1731943809371030E-003  0.50002237946843064       0.72993537460720426       0.10994984002629757     	   8.3965342695103085E-002  0.89423168388548235       0.49659786470795769       0.82499952406116783       0.70760464024029235       0.28812049970627618       0.74746007200038567     	  0.67219685290033293       0.40892569138321044       0.78082608429962608        1.5674745175151536E-002  0.87750180602627414       0.71148311653111929       0.12381721880199680     	  0.53906289195965118       0.75806757219014176       0.14416088897966603       0.61191914479732135       0.28709204633040064       0.10890544422291741       0.98272713875771600     	  0.46310905945918224       0.27199001769813397        8.9491947346860723E-002  0.95744987459339093       0.89008169705753282       0.86897160859886891        1.9024381442285718E-002	  0.76850206161759749       0.74418694349332337       0.53209985294277629        7.1031149856278274E-003   3.3117785399706674E-002  0.90343434318528371       0.27792824941292921     	  0.32429585119585741       0.10474747071749928       0.95295559556264031       0.36352690901948043       0.62326298034226502       0.39521644563098224       0.69856614934669137     
   675.00000000070156       0.77319801536428434       0.91556346995995463       0.77947308646010227        6.6014501807154999E-003  0.49131314734092207       0.54175613569698733       0.11655392833396214     	   8.9549081652875465E-002  0.88988025342321631       0.42127865648212875       0.67349343224577374       0.52356822560592231       0.53870931089744378       0.75989428953965310     	  0.69951209765510658       0.32423312753329103       0.86397684829660482        1.7947657195574014E-002  0.90610026313017211       0.53040090601143353        6.5350454149228299E-002	  0.45353752929440871       0.57584505547475517        2.9679417733660882E-002  0.73483363490982501       0.21992827697919037       0.11361266626467401       0.95842034337770265     	  0.60942548864636903       0.51977166833592159       0.27158191453029640       0.98234522664543722       0.85716163790007416       0.93648454732345909        6.5749085085098843E-002	  0.58666529440983350       0.57072555962471272       0.53716189075175624        8.5747198917812614E-003  0.16947973938364475       0.89376124542372881       0.50041243710144401     	  0.15325715495736095       0.10828113517540720       0.89456254558407611       0.17808164629592668       0.84791727223771562       0.31270418954104295       0.58878206173043413     
   700.00000000082412       0.83564179182616360       0.96306830825135403       0.86667570709157060        6.1494548628944941E-003  0.47930774098822576       0.34656759405525506       0.12299955831735272     	   9.5230923264705350E-002  0.84085454303540574       0.35699607072723771       0.49286845726728123       0.33223919611459657       0.77659190091571995       0.76757527198860820     	  0.72420009350319725       0.24500639737787624       0.90011811401872777        1.7378198105935820E-002  0.88044649870206793       0.34055265977174293        2.7798132712870207E-002	  0.36880122306621999       0.38088948343794976        8.7522471577376713E-003  0.82958129915901413       0.15476413878646803       0.11491724402390036       0.87594231209032858     	  0.74359524796034748       0.76126761152448552       0.50684348510251009       0.84368379667296145       0.76381630713179460       0.96543767363375588       0.21188801048495898     	  0.39139444644676291       0.38379070899573731       0.53913535192312423        1.0217790290942027E-002  0.38399121724436086       0.84017020837641265       0.74776478170803951     	   6.4797489496978403E-002  0.11581693266775268       0.78165843060898421        5.0256151108301270E-002  0.96543319864132671       0.23577333775306003       0.41573651628527736     
   725.00000000094667       0.88742889241512457       0.92701204117543945       0.91319729420406226        5.8897254283024926E-003  0.46422978009437871       0.17502340465340771       0.12919573896560599     	  0.10085751480453028       0.73344042735033499       0.28990567694952424       0.30922418925227996       0.16527306681905957       0.93743705071386674       0.77179008372550750     	  0.74686191535912039       0.17378660705804150       0.88999240285091552        1.6695003973507584E-002  0.80310606272664720       0.17450032172136842        8.9294759819890952E-003	  0.28741674313956589       0.20423566407123026        8.6447574542197841E-002  0.88690190859274110       0.10334267080942264       0.11913297746540387       0.74439214858191072     	  0.85958519020837532       0.93148145384266390       0.73530264263521006       0.58826538259444572       0.64034786844068625       0.92928382238437535       0.42425485600841772     	  0.22057154236520263       0.21058490022466650       0.53745099475967517        1.1455790869265129E-002  0.62512674130526769       0.72114243363793851       0.91589820761511798     	   3.7494751100116949E-002  0.11955735953103706       0.62866072776543869        2.8859002792467198E-003  0.94003423229983940       0.16538895806092146       0.29086451400013430     
   750.00000000106922       0.87190506217539254       0.85666901207858681       0.91427495009935800        5.8622789677014227E-003  0.44643215578658257        5.4448833102516768E-002  0.13562115768732372     	  0.10674584800781525       0.59478838899483710       0.21962477125650914       0.15179277760911122        5.0560099103457060E-002  0.97666530198093793       0.77082463798186218     	  0.76657404045011801       0.11306514076687885       0.82831279911400946        1.1311572127407358E-002  0.68553676137947017        5.7072598446329566E-002   1.2670967087018162E-002	  0.21329267681643094        7.3711499663919808E-002  0.24696310597918625       0.90137561116488385        6.9507442108855497E-002  0.12459648935846379       0.58237956982832462     	  0.94128780021846903       0.98479477751011180       0.89955370894861408       0.30192919790467171       0.48529020233917908       0.84933281894029999       0.64986854662768057     	   8.9860496149196542E-002   7.9145503073275142E-002  0.53186208667134738        1.0697130288731465E-002  0.83485065270171732       0.59103061846437177       0.97486561678756134     	  0.10738427411768266       0.11927229571254271       0.45526957347586672        4.4532689027440349E-002  0.77925663853919347       0.10425959357114441       0.14258081384364873     
   775.00000000119189       0.82040458549827189       0.74869299510981457       0.86969143516853509        6.3343630202833401E-003  0.42503257713759374        4.7344644548227201E-003  0.14137773193624903     	  0.11256755199537062       0.44297933842688086       0.16360035192373767        4.5163811638540184E-002   6.7594503836255109E-003  0.88376940711511542       0.76545734375943963     	  0.78376773530859090        6.5180369412693479E-002  0.72830395056928654        2.2323634276928336E-002  0.54078445689007881        8.0189252523979928E-003   3.6635014764725297E-002	  0.14829044047471329        1.0723064039916234E-002  0.45685560478855669       0.87023630138112662        3.4070554062494526E-002  0.12524621096666980       0.40588533018726763     	  0.98448624473487090       0.90705895228273292       0.95940225879874130        8.1752363697513306E-002  0.32647650317348981       0.73178909180640073       0.84130905625362618     	   1.2893741045682409E-002   1.2195708525153285E-002  0.52188670961589567        7.7534668293950532E-003  0.96213054950281840       0.42045387230744996       0.90607488558702565     	  0.26417729744832380       0.12128949719214287       0.28475271371228228       0.16851706903215646       0.53136569595150474        5.6087790369749611E-002   7.8892242997324988E-002
   800.00000000131445       0.74821452614003825       0.59562894802197219       0.78498695721517053        6.6025165665938631E-003  0.40076431717636923        3.3980540396342213E-002  0.14745387274127836     	  0.11859197635007265       0.28258426550188520       0.11988077494532220        5.6267343817439017E-003   4.0440924222601884E-002  0.68398916438412349       0.75546917206483344     	  0.79797996678915628        3.0799623326152836E-002  0.59433547053357894        1.2926990061253040E-002  0.38469755815915324        3.6656813190312353E-002   8.2049105929801788E-002	   9.3262831883181782E-002   2.5784294796737051E-002  0.67370697077840880       0.79857627904835604        2.6919892404599334E-002  0.12266976626196446       0.24114467784243387     	  0.98388469930068656       0.71961153184736582       0.90037092166833277        1.4786616175209114E-003  0.18621408704358053       0.57701461213909599       0.95984017186488158     	   2.2627607654821486E-002   1.7145766476136935E-002  0.50893605626556859        4.3610389745794027E-003  0.97674592883862854       0.28216290008285638       0.73637551760098552     	  0.45971899651779496       0.12450236983103688       0.14004591987458484       0.35263173977781265       0.27059681606492336        2.2243152032792635E-002   5.1626061408326283E-002
