   350.00000000298803       0.40781951777658071       0.75892285996588837        2.7677664076629891E-002  0.51371920264562598       0.43066326127173188     	  0.29317876232203155        5.3911664209422061E-002   5.1083943427737855E-003  0.87727214295355105       0.68319225811785433     	  0.98047882868642977        7.0048563710637755E-003   9.7927902869508157E-002  0.85332884486468630       0.27093897737389683     	   8.7789939993191443E-002  0.71428833450377682       0.98997774424180063       0.14232952350759948       0.86858072600114322     	   7.2079632862625420E-002  0.80806646682937333        6.1220632103138077E-003   4.2235575320019987E-002   1.5681455766234823E-002
   375.00000000338167       0.25954459850364592       0.65363195843105248       0.14747514874410372       0.77250718431136722       0.47520685938064244     	  0.32984760568786092        7.6180545606347096E-003   6.1249735025289955E-003  0.82040105115624817       0.54818322358155502     	  0.95117181259552719        3.4247898914323130E-002   1.8389885630759287E-002  0.76383562361734103       0.51571179009815993     	   1.3333078495979143E-002  0.92111471293142766       0.89810601052996653        4.0149970180129668E-002  0.97561171577265005     	  0.22832021817077441       0.72588029374344953        4.0105881812606678E-003   1.6953903223831347E-003   9.0216792969648296E-002
   400.00000000377531       0.12789841331848348       0.52694014503953346       0.34162163198601597       0.94573296440900367       0.51864627779392569     	  0.36665598500989449        3.6852200755256199E-002   9.3486336081385346E-003  0.73585029219985088       0.39797672292482023     	  0.89594866952142094       0.15616235794094921        1.0808780630120373E-002  0.65238869253539866       0.75588118829821727     	   1.8236163267825609E-002  0.98030035137947624       0.63210547675111728        5.3433348880881203E-003  0.89848070533054314     	  0.44435957896113581       0.62032209130484806        4.2922789555112639E-003   5.3230272170583841E-002  0.23471345374222743     
   425.00000000416895        4.0503897759093084E-002  0.39528981954817205       0.56857748274014985       0.97874733387649904       0.55873661861119872     	  0.40423088124009188       0.13978243370815807        9.3316650520576892E-003  0.63410549617320799       0.26144958993363171     	  0.81908708578860601       0.33879938827388684        7.7402959987099160E-002  0.52863082771754266       0.92834463131024281     	  0.10166673078438308       0.87290929716812160       0.30715202559178617        4.3905280252809022E-002  0.66896491065766683     	  0.67202046467284993       0.50406427158619127        5.2159298453919953E-003  0.17689963221558719       0.42281274952842879     
   450.00000000456259        1.0265373408012217E-002  0.27437002621226886       0.77854200106176841       0.86190795427701627       0.59708799913763977     	  0.44191266351915010       0.30190547774145354        8.0640285945205777E-003  0.52509515553770592       0.14751497879690142     	  0.72574428781387790       0.55309431988106905       0.20659605386091159       0.40339102404131616       0.98283909725909424     	  0.24976372315179299       0.63399855243328862        6.3986099649126688E-002  0.14601869642510554       0.36986032589822881     	  0.86070250510676882       0.38676875853064019        5.1007042755377074E-003  0.35913212522883747       0.62209919119217882     
   475.00000000495623        3.3402712843986493E-002  0.16616594497881376       0.92538879498141124       0.63051425395529059       0.63072338987116350     	  0.47949196564402424       0.49436481459193332        9.3182961918360143E-003  0.40865067178483216        5.7896793523328015E-002	  0.61768700712808000       0.75599899317198416       0.37847089424383207       0.28390156385607662       0.90786774610530574     	  0.43963401090288778       0.34850367018895950        7.7677397352630276E-003  0.29866499662354090       0.12006156009307879     	  0.97231774164741513       0.26905153910788621        4.2488441932497243E-003  0.56425433078469522       0.78148341759880469     
   500.00000000407931       0.10417523424450000        7.9410082831596743E-002  0.97730440395056484       0.35830504558977783       0.66091320854384228     	  0.51659340894530326       0.68105580053778636        1.0045229763173897E-002  0.29617927319177673        1.2369355824499743E-002	  0.50547871097539143       0.90769137184151305       0.56397252541374721       0.17677824348365159       0.72088857620127833     	  0.63937529537077564       0.11007443198348645       0.16286488101620933       0.48020493525223562        1.3245159839844197E-002	  0.97113061442778337       0.16918738691392357        6.1072279875924503E-003  0.75710424833026313       0.86907595025103879     
   525.00000000176249       0.22161070670273583        2.8050991978393638E-002  0.92286149395794959       0.12592377633359431       0.68607056865946714     	  0.55279352319706165       0.83258853834315427        9.6108907545766776E-003  0.19614970158427047        9.6281402150177661E-003	  0.39036210837363694       0.98046204034253115       0.73378084480708938        9.1618084215453352E-002  0.47143160958685959     	  0.81546418600061232        5.1966737604400917E-003  0.46249057726600268       0.66191879857852098        8.6291948925032932E-002	  0.85854528509674599        9.1115657482564713E-002   4.8943284620113423E-003  0.90623708854988039       0.88128274963574371     
   549.99999999944555       0.37235108487800367        1.0266978698327508E-002  0.77376535847099048        9.7117507447503325E-003  0.70605560192300110     	  0.58813696911380620       0.92373264191707583        8.7030498535398144E-003  0.11113797111217177        4.8948663304933457E-002	  0.28224425072681675       0.95802808985204357       0.86148259962543083        3.5510857792841063E-002  0.22955125270200191     	  0.93895142213035809        6.5907777294422751E-002  0.77707471643090931       0.81447906122365676       0.31192151580525390     	  0.66957135584826344        3.2022140257896847E-002   5.5417079651090169E-003  0.98249297948780157       0.80818347976928395     
   574.99999999712873       0.53462321608183516        2.8882574656706340E-002  0.56279382727483240        4.1192787854774447E-002  0.72104740482410168     	  0.62180721764950919       0.93854953437014677        6.8895155405675045E-003   4.8988840835860095E-002  0.12987515092721658     	  0.18644433176631914       0.84584154601606198       0.92623299314930785        1.1749113415132264E-002   6.0137053389843258E-002	  0.98894529684260879       0.27203382617635524       0.97118971404462551       0.91283639748109346       0.60585081211702907     	  0.43829864253511569        8.5512565382058845E-003   4.4057489584101352E-003  0.97492068612570781       0.66010134759968753     
   599.99999999481179       0.68818158896519466        8.0885966271120435E-002  0.33600294478460607       0.21334888303974511       0.73046378111461363     	  0.65408183658450036       0.87473893262930569        8.2638079407809078E-003   1.4059389853810314E-002  0.24245476009528444     	  0.10457060960784983       0.66529612011771044       0.91574151652923896        2.1148052541747203E-002   8.8781432826927995E-003	  0.96021227376675078       0.55449329826807781       0.96075844459445703       0.94729985888399970       0.86236212345321195     	  0.22010152935614863        1.7400277212775678E-002   6.9263097462510612E-003  0.88428190766429915       0.46648355479002851     
   624.99999999249496       0.81541831332143155       0.16673472509808879       0.14270504188802347       0.47400226383504190       0.73454229859712661     	  0.68426903337289635       0.74189349463787735        1.0018223624156624E-002   6.6907091040558061E-003  0.37862650632139816     	   4.6610220809025174E-002  0.45113251659983300       0.83247139369919387        6.0789888520706513E-002   9.0683028037430849E-002	  0.85740637572432288       0.81335958934140895       0.75044528274896471       0.91467085942559678       0.97639663836791668     	   6.9999528173449385E-002   5.2496479515906989E-002   3.4968297602655089E-003  0.72544346303142604       0.26547402754899319     
   649.99999999017803       0.90459314960383208       0.27685608121611177        2.5564267757613491E-002  0.73822968206885164       0.73282806966118441     	  0.71224878045572937       0.56215366367335995        6.1657886137780156E-003   2.9404478731114098E-002  0.52250944611823547     	   1.3511786382857865E-002  0.24470251783749031       0.69100238782235979       0.13369228370844932       0.28300456021954812     	  0.69665390124186910       0.96305258188423870       0.43093183137287649       0.81344401018912738       0.90794282165322571     	   1.5598778336991121E-002  0.12347860632762755        5.3495038037717655E-003  0.52663708671402343       0.11278898701740285     
   674.99999998786120       0.94705490089865074       0.39842355891090314        9.9633759982819901E-003  0.92835746857858203       0.72585609188559730     	  0.73776088124114392       0.36791887993504568        4.9831689386957145E-003   7.9852989521049564E-002  0.66400906399332082     	   3.6982056921738477E-003   8.7534984155140855E-002  0.51283184102123469       0.23510969505438070       0.53318265741683080     	  0.50413332527463295       0.95035361952777997       0.14020972901960022       0.65927792375092231       0.68627886328477883     	   7.1600623766049684E-002  0.21647261506235471        6.2453832888081243E-003  0.32376564833405580        3.7213392211523137E-002
   699.99999998554438       0.92932093308024932       0.53085909514964713        9.8684375967158788E-002  0.98336651488423510       0.71259221093648395     	  0.76067460588315472       0.19423113884007448        9.7147137983534075E-003  0.15345541120834044       0.79010204632456127     	   2.2619438498249326E-002   7.6490733051387400E-003  0.32707201729820534       0.34791529241903657       0.77370887520390397     	  0.30851054405393075       0.77927664327870716        4.0134557364159681E-003  0.47804811805171021       0.38736768023170903     	  0.23007988030683904       0.32203330588192092        1.9643442033002593E-003  0.14766591586366212        3.7351727709571826E-002
   724.99999998322744       0.85473616524268681       0.65467976745442102       0.27288283328419205       0.88672596961068484       0.69517935707403189     	  0.78106599928421927        6.6165363819268116E-002   9.4880323761702100E-003  0.24754765914719432       0.88444185929827002     	   6.8633000807717282E-002   2.4428528607259400E-002  0.16441265896147192       0.46935367894318997       0.93848495992429692     	  0.14380662403752950       0.51046726455952096        8.0941057321896562E-002  0.29712325092589392       0.12754243488512371     	  0.45277505316998168       0.44387001922339925        6.8410001438542756E-003   3.7605903866332724E-002  0.11222836764293029     
   749.99999998091062       0.74269701949522537       0.76121375092970323       0.49507382501371461       0.66747823212344770       0.67116144464982119     	  0.79840823975141406        5.0769402887782498E-003   5.4349469287525171E-003  0.35575391975520765       0.94356921794957405     	  0.13344585501241316       0.13043647073612566        5.2225806674243716E-002  0.59638868320091076       0.98298578882502385     	   3.7731411738360393E-002  0.23452169816793525       0.33817153199995831       0.14461678349145146        1.3837517482563724E-002	  0.68233708251869785       0.56405010412633039        3.0997626754945009E-003   1.8717144089196863E-003  0.26718416077728752     
   774.99999997859368       0.60052657049955704       0.84394572549473457       0.71628319385601236       0.39539145882092647       0.64410745943684122     	  0.81278809571731214        2.6336344621162067E-002   7.7020403548504601E-003  0.47054734201082149       0.96288610583852630     	  0.21998235287263418       0.30800089406047881        6.6573205577228275E-003  0.71351729955430732       0.89580084841098706     	   6.0480562764750447E-003   4.5162609289262405E-002  0.66464762446985104        4.0910783812594692E-002   8.0728555488188622E-002	  0.86775267908500131       0.67417616066818353        4.9150552823178381E-003   5.7636257627087378E-002  0.47002557444079729     
   799.99999997627685       0.43743132233378101       0.89936372940181131       0.88808451934194954       0.15273844579665788       0.61202987835166633     	  0.82399777734195279       0.12622121030798675        1.1828709964951774E-002  0.58422623655689265       0.93348051332718751     	  0.32324328771481203       0.52122492655149189        3.3692781378171860E-002  0.81199077241234840       0.70183284096764620     	   5.5284409588092484E-002   1.1322331038593597E-002  0.91898522042934705        2.6309708900006698E-003  0.29751038030631666     	  0.97215597629780093       0.77246712576030363        5.8473793755469327E-003  0.18586552367142153       0.64952116430397466     

