   250.00000000000048       0.92252024625510110       0.91338451655434405       0.49204122869973249       0.10153683777658186       0.24652126623632653     	  0.15899075673278307       0.73582116431939970        7.3918974664514995E-003  0.84272006411470468       0.95103806728582840     	  0.83291922803038954       0.62089335427392112       0.78767589750825906       0.90344550580502581       0.23865178948938123     	  0.79277024616422442        3.0347633138321534E-002   4.4417257474297235E-002  0.82668408546508954        1.3372875407688578E-002	  0.43756172027084411       0.86416049287283769        4.0422842554823238E-003  0.72897483447073230       0.52945444555432197     
   275.00000000000057       0.85230442020495611       0.93714297286887771       0.27069668563681254        3.2646705596757475E-003  0.28852037853335510     	  0.18906752273213259       0.55514913966809032        4.1044793798576517E-003  0.89404832834136638       0.94073824811503803     	  0.90553912911890633       0.40675780372645703       0.62112469433768991       0.94643636953147259        6.8247561001052337E-002	  0.61199243703464612        1.8553938858058561E-002  0.26649185488071020       0.67297126883442382        9.6593614314505818E-002	  0.22011683752861269       0.89918006281507212        8.5855730103576097E-003  0.53236078816037691       0.33001148133344471     
   300.00000000000063       0.72669414476871341       0.92165416962669833        9.6729320371972877E-002   5.9980757536137831E-002  0.33142021749305900     	  0.22116756040058200       0.36046141320601766        6.4274552409012741E-003  0.92170760458232759       0.88876898528948123     	  0.95412560896375465       0.21052006909266263       0.43222352913109224       0.95528857145801782        1.3488986592272016E-002	  0.41307704183237509       0.17065486409662919       0.58764757001276202       0.49151344372878630       0.32348723673672869     	   6.7819598563639602E-002  0.90494580750228326        3.4056389419727276E-003  0.32954726299213166       0.15459987674589296     
   325.00000000000068       0.57179455465495721       0.86285233708931675        8.8289285661374527E-003  0.24772459558273757       0.37430887549864506     	  0.25495258459228037       0.18514327152643745        7.0095291883742169E-003  0.91804970104918460       0.79238187623008027     	  0.97750047332100343        6.4181289376671724E-002  0.25135037229515450       0.92816489536103230        8.6641118752918966E-002	  0.22823064046481031       0.43215760348023374       0.86906056189107672       0.30908989108125229       0.61659639186901272     	   1.2969251501851974E-002  0.87766484984295590        4.8717694168569289E-003  0.15305930831702011        3.9165071372145699E-002
   350.00000000000074       0.41798060524022745       0.78005814832119713        2.6385325885369654E-002  0.51442873143492540       0.41700347749998856     	  0.28947186915572476        6.1627393188007126E-002   5.1110680994966495E-003  0.88370305573445707       0.67125846873186679     	  0.97388795686251006        6.6095731043435231E-003  0.10713362798860519       0.86904192814108605       0.27128099619410145     	   8.7477917981356068E-002  0.71388528115256944       0.98901134497352117       0.15181808974485492       0.86775869177980780     	   7.1495555548160311E-002  0.81901992604862706        6.0925207633154652E-003   4.0518648175895552E-002   1.4361971139863284E-002
   375.00000000000080       0.26847026011847475       0.67537589164558942       0.14460598316934412       0.77292277902862727       0.45763246886802056     	  0.32505941402436517        8.7694728436752255E-003   5.9577875641414636E-003  0.82761986351162997       0.53620646492315882     	  0.94345390982046951        3.5813955076968447E-002   2.1806237813604974E-002  0.78143623335019730       0.51601049880451366     	   1.3220839375423387E-002  0.92035925843699262       0.89548572606461851        4.5283689509697383E-002  0.97663403182046671     	  0.22754969710768780       0.73768646957889672        4.0690666215258938E-003   1.7428047116624002E-003   8.3923345692662757E-002
   400.00000000000091       0.13449893178007358       0.54842082366422629       0.33781988868849067       0.94557210768907030       0.49665081606617556     	  0.36055501537053403        3.0987696286921020E-002   9.1234458294660922E-003  0.74387089847065435       0.38663774533499551     	  0.88728151738244676       0.15935349931984411        8.2793280994721379E-003  0.67126648610645312       0.75584346114420031     	   1.8344706460734345E-002  0.97911281483408530       0.62852081364191748        5.5587411088909473E-003  0.90137216480207327     	  0.44372154724628715       0.63252479275426565        4.2699606997587273E-003   5.4922540269214011E-002  0.22462177273080614     
   425.00000000000097        4.4285181542519321E-002  0.41552921403986881       0.56480834425491599       0.97794569162205958       0.53173028260410360     	  0.39661084736430008       0.12795896521341316        9.3745991138702370E-003  0.64238635679929623       0.25115220799231236     	  0.80971405476118952       0.34249287481927465        6.9664849023461192E-002  0.54783850955654878       0.92790897871739264     	  0.10201011893449054       0.87126240027985424       0.30382838066675866        3.9168306844380989E-002  0.67290647212346066     	  0.67171060255771387       0.51599702470328801        5.2364648839448484E-003  0.17961715456825103       0.41118974996167773     
   450.00000000000102        1.0831189707607042E-002  0.29213910807348059       0.77588684939909913       0.86063817755922634       0.56471394604507941     	  0.43248747006360777       0.28626229454172625        8.1855804650676212E-003  0.53334851686665286       0.13949258681594603     	  0.71581572693934614       0.55640740786714071       0.19529673185815577       0.42175244802056516       0.98187274159884275     	  0.25030160069892649       0.63211583298233442        6.2188100778126157E-002  0.13707849768094577       0.37378705552236713     	  0.86115644099016642       0.39803258029237237        5.1234055520972500E-003  0.36237751040375016       0.61184619728542811     
   475.00000000000108        3.0619396793738915E-002  0.18072174412856976       0.92482145397946125       0.62891579896813765       0.59235291273152391     	  0.46803472738722257       0.47760646400090717        9.2863627395790242E-003  0.41655174931467231        5.2791558598091586E-002	  0.60764113761308092       0.75740823883118580       0.36596101866895964       0.30043233068543923       0.90633205272048833     	  0.44022958116829569       0.34678449282050045        8.1728144774160568E-003  0.28722043174528183       0.12260709945876018     	  0.97353527318958821       0.27916119833580300        4.2482952416426720E-003  0.56679346889587023       0.77565623146581197     
   500.00000000000108        9.8584055356145561E-002   8.9726662853683234E-002  0.97946974932476838       0.35674638027265143       0.61651738072882478     	  0.50282175544391261       0.66650240807739014        1.0102225968885742E-002  0.30325838753300655        1.0378887681335386E-002	  0.49561861860461837       0.90636503245911559       0.55314820582887181       0.19077909876051685       0.71904550672280887     	  0.63987509536666354       0.10896662412813969       0.16517453859147355       0.46842654551789775        1.3404353638771448E-002	  0.97279889802488728       0.17745688737669732        6.0992318243451903E-003  0.75833252582672928       0.86988898260739578     
   525.00000000000114       0.21398583162912516        3.3436322491540424E-002  0.92782229193719701       0.12482803739885998       0.63501630165052669     	  0.53644081052416293       0.82386652753456990        9.9030499335533671E-003  0.20215774752511612        1.1186702074897968E-002	  0.38110673883839608       0.97565790170185229       0.72786350156389734       0.10207023462703296       0.46954454818654767     	  0.81577952979298662        4.9903448573895759E-003  0.46545384078393492       0.65196465284365213        8.4127883502011155E-002	  0.86084304757605579        9.7337586835972892E-002   4.9044386618236607E-003  0.90508186990641415       0.89007740329893870     
   550.00000000000125       0.36357663562324954        1.0458104484488983E-002  0.78096435559046951        9.4347180795760523E-003  0.64840431915251029     	  0.56889719433883779       0.92370842334154324        9.1086207771106584E-003  0.11576689373453168        5.3836784934575117E-002	  0.27380384772386546       0.94999328003118744       0.86317034698016459        4.1599943759293760E-002  0.22805667985037831     	  0.93902831969323242        6.6585692539522415E-002  0.77906857467054191       0.80877048961115305       0.30824140928745514     	  0.67241228087331451        3.5738943868105874E-002   5.5520106413333124E-003  0.97872953234348881       0.82478942952723000     
   575.00000000000125       0.52587887097463537        2.4079110557096581E-002  0.57113989820476663        4.1792147242697697E-002  0.65632344201703885     	  0.59937969336315600       0.94858990444277913        7.0071559160697723E-003   5.1985928309082954E-002  0.13757190236873848     	  0.17938097287505891       0.83530001862399239       0.93722558366224828        1.3174031347790082E-002   5.9389591837348835E-002	  0.98870503205834126       0.27332523114528778       0.97084633383253327       0.91352850172000699       0.60213865627639196     	  0.44102299594378702        9.3135821670797120E-003   4.3667163107846485E-003  0.96842418253216100       0.68183025076227122     
   600.00000000000136       0.68104669070708224        7.1636338550441506E-002  0.34396730419887850       0.21477648074136521       0.65875497260873161     	  0.62825327809679998       0.89450588465074421        8.0453294101394644E-003   1.5418320582345577E-002  0.25210888468553133     	   9.9091726759890170E-002  0.65363057172532912       0.93646228660722575        1.7788885004183630E-002   9.0158351432069669E-003	  0.95955367703279748       0.55594669033015465       0.95758694449923287       0.95529726325459952       0.86015529775515409     	  0.22206945483040313        1.5506834436080119E-002   6.9728661094972640E-003  0.87561067050536001       0.48957903004757936     
   625.00000000000148       0.81132223922814328       0.15330130298351427       0.14866486408988672       0.47575379845788007       0.65559822404384882     	  0.65476541472716987       0.76951669599611250        1.0282212289929931E-002   6.3479868945792292E-003  0.38924143654987664     	   4.2849531217928075E-002  0.43991662028992728       0.86182238701439995        5.2616032794283639E-002   9.1622607821435387E-002	  0.85627641629307405       0.81447312635676894       0.74512044683985856       0.92999902610640928       0.97710444753936421     	   7.0846241175387972E-002   4.7881793143492238E-002   3.4221146578992346E-003  0.71546698793106178       0.28651069049188455     
   650.00000000000148       0.90397035559456562       0.26097655472585418        2.8154118091402388E-002  0.73958947600791258       0.64673751955913339     	  0.67885342122486425       0.59425533960999066        6.6764538580764065E-003   2.7341841056679680E-002  0.53294672084773642     	   1.1875175665146969E-002  0.23562851097900855       0.72603973963002977       0.12091584186698670       0.28438151541406892     	  0.69513743444107834       0.96346060306710612       0.42513352131895538       0.83475653701211483       0.91191082215126873     	   1.5303518515861822E-002  0.11640127562292263        5.4400628187165657E-003  0.51668751636939214       0.12796911604443209     
   675.00000000000159       0.95049639921693796       0.38186945296276747        8.4266607442503600E-003  0.92885884918535522       0.63279872108208812     	  0.70023753704685199       0.40003836743770788        4.5846007480665734E-003   7.6440671837286547E-002  0.67273926956356533     	   4.2258036037191729E-003   8.1800119633259213E-002  0.54939884502122249       0.21939628231890948       0.53457395642744165     	  0.50249761118749758       0.94987387389793820       0.13610553884671811       0.68427297025297373       0.69224982936725321     	   7.0208381631935518E-002  0.20798525635943982        6.1259481889917224E-003  0.31496472752978988        4.2520395099100737E-002
   700.00000000000159       0.93731362984395050       0.51532222335440048        9.3212374384729096E-002  0.98262112397137569       0.61250918839922597     	  0.71878641633652451       0.22114510060491177        9.1781677637452173E-003  0.14887327949601767       0.79620523474405680     	   2.5095962251822413E-002   5.9614938310117134E-003  0.36048950580352557       0.33070510199147934       0.77476868277277144     	  0.30704363085273351       0.77794757958028338        3.2213007875737448E-003  0.50416054110347774       0.39362877042403194     	  0.22801594830242017       0.31250052323161837        2.0372863948942949E-003  0.14136108590481758        3.1119042695001577E-002
   725.00000000000171       0.86637498473997920       0.64159550399075482       0.26465983919532349       0.88476971574413721       0.58876787076177761     	  0.73464774255031062        8.3056148619622586E-002   9.8417019636130136E-003  0.24202672281824794       0.88685261651824332     	   7.3159389560391710E-002   2.6842115215828334E-002  0.19031614405817360       0.45130129267528307       0.93881374425369180     	  0.14276699596244102       0.50862370913257571        8.3656954640422318E-002  0.32125627858599692       0.13167175214323176     	  0.45094364168833539       0.43400996412651666        6.8275290241404298E-003   3.4448485562647006E-002   9.6790491404451687E-002
   750.00000000000171       0.75669643449276303       0.75257197691889688       0.48594016160234593       0.66503966173917461       0.55858656604877910     	  0.74718654885307068        9.2236269461133096E-003   5.5605964121667427E-003  0.34992741399011834       0.94110513332773171     	  0.13986059461392666       0.13601829599888146        6.7159730638052875E-002  0.57932690334678871       0.98237418471092963     	   3.7243002725543817E-002  0.23278084214930445       0.34297470037116162       0.16338402844427849        1.4198677013206566E-002	  0.68146679745592287       0.55512428125937907        2.9946524017106261E-003   2.1576801463639907E-003  0.24663731581249446     
   775.00000000000182       0.61591496831622905       0.84250079649801091       0.70838382869693040       0.39292474656186538       0.52655646996928518     	  0.75668862655777613        1.6981665453639893E-002   7.0117698369351108E-003  0.46482816241311442       0.95549036844455804     	  0.22748967854633823       0.31545863106467348        8.4266843784585582E-003  0.69936402238084949       0.89426164528184415     	   6.1547121129754481E-003   4.4084954800749213E-002  0.66906608979967275        5.1300135111884540E-002   7.7756330804176502E-002	  0.86828322805245250       0.66671074907951056        5.0771601133058593E-003   6.1256664429583572E-002  0.44809921103020456     
   800.00000000000193       0.45281934164604482       0.90524774650552498       0.88354958955645946       0.15103445125950787       0.49015039379549269     	  0.76282858000293741       0.10435781215503949        1.1701525066559446E-002  0.57926254513551034       0.92126037865093136     	  0.33172500765028801       0.52841913254836426        2.2537943312986163E-002  0.80173724834084559       0.69962859794187771     	   5.5968994565724038E-002   1.1419392679157555E-002  0.92065716661687735        3.2417869346258793E-003  0.29223079232199434     	  0.97418031450755138       0.76748769950771389        5.6680858033367875E-003  0.19161893849554593       0.63055609702754067     
