   324.99999999999892       0.67815901878081808       0.72034405219864839       0.29005778798598286       0.92551622714241777       0.23737901315288368        9.9463825938820916E-002	   7.0955296567835946E-002  0.36828788130211532       0.34414478557547706       0.36920211946184522       0.11919885316270512       0.71725835532763704     	  0.57108101276989820       0.87775846281346914       0.45347158236879498       0.32959804207468851       0.49638334169768400       0.66070554773748968     	  0.94403421714240421        7.3194175640595174E-002  0.37316726466069161       0.54519540639910069       0.60799389738929344        2.1824399972902496E-002	  0.20856188099455261        1.9540595302113491E-002  0.46829009205530225       0.27170447559185057       0.21348551612228078       0.21553080545143810     	   4.2197577334632752E-002  0.45789827277935874       0.90304395921746039       0.54901934138217479       0.79395206787558281       0.23783109078307069     
   349.99999999999875       0.52575773613860566       0.57641167461289899       0.13644927642234098       0.88432391128095011       0.50109645891428423       0.11387090195456812     	   8.1617171149176340E-002  0.20435796012359675       0.38955285376244331       0.20340271855543204       0.33177526517501604       0.77473148494084898     	  0.63340742945797368       0.78699674767118255       0.28888026840842806       0.37153171793865636       0.54011346448102515       0.50204059468669104     	  0.86974609672424197       0.25807710437210857       0.65693975821206785       0.37960454950303463       0.44375390195801168       0.12337252470479046     	   7.5934440964281508E-002  0.13415860171358529       0.30441196104379437       0.54316543675791118        8.3793363686894190E-002  0.45832096672643452     	   2.5224240541511119E-002  0.50153094777703622       0.84892814257606364       0.38708012038896211       0.67182253308091378       0.10728262995726878     
   374.99999999999858       0.38603257542644037       0.42763523658275954        3.7564713346105935E-002  0.81629356106524442       0.76034730916755033       0.12813323946065769     	   9.2528489302348735E-002   8.4959157355880194E-002  0.42342427412199185        7.9713022457015628E-002  0.58457918976821666       0.82326303889334795     	  0.69258990780387208       0.66887793967815889       0.14954998935866023       0.40664712013114462       0.57677491629887057       0.34280891595427843     	  0.76762787128100574       0.50479234013428909       0.88726435278515137       0.22910453606872544       0.29037784975347830       0.31483060416194625     	   1.3064594601346459E-002  0.33542812008927692       0.16165784043260881       0.80096985631660922        1.7595897265767546E-002  0.71884875544265192     	  0.10881507580814904       0.54163093096800541       0.76787125481581142       0.23155578050550699       0.52780782269951965        3.2369395497015695E-002
   399.99999999999847       0.24508878406550599       0.28447903560557702        3.7360764187151048E-003  0.72446215820041904       0.93938508580648994       0.14293769254521246     	  0.10435433739560561        2.0957719720119419E-002  0.46512175432413067        1.2197159325616339E-002  0.81034345032639676       0.86102835274066303     	  0.74724649054609782       0.53484374677375757        4.9433953625326141E-002  0.44850617383159996       0.60887664930681751       0.20051907603106023     	  0.64593481083154070       0.74845961256842486       0.98704669684510282       0.10634100881497968       0.15538069326392659       0.54975376897897255     	   3.0335832133590576E-002  0.57531223385208552        5.8811477252693332E-002  0.96303142147871879        2.3003956343022124E-002  0.90817297101865668     	  0.26956954285180806       0.57882252289993485       0.66607446755762512       0.10676376286081249       0.38042983734825958        2.6661959910883937E-002
   424.99999999999829       0.12901350171165735       0.15889090770243500        4.5828742096174345E-002  0.61505401178311836       0.98241625892926587       0.15854645050879959     	  0.11657993794245539        1.2639514401145580E-002  0.49903131651154620        1.4000181204005344E-002  0.94662335727035218       0.88592746541790690     	  0.79691436732101562       0.40078285308156164        7.7918681541472648E-003  0.48528142521994405       0.63227158201238765        9.0517186906396832E-002	  0.51360665681809947       0.92317024437989281       0.92239786092964393        2.9722358183994806E-002   6.1295710475541304E-002  0.77311411618805015     	  0.12685397535860041       0.79597863041438510        9.2440015868241691E-003  0.97851059094736093       0.10517329428639062       0.97668312811787761     	  0.47812271774334958       0.61018515815734720       0.54987053694331733        3.0206781718252997E-002  0.24456349232875779        8.4865868877233311E-002
   449.99999999999812        5.2848747865875692E-002   6.9920091054449143E-002  0.15379913801592476       0.49888846650125013       0.87506520338649840       0.17394651074150841     	  0.12886459690316757        8.2155172820962130E-002  0.53570058384234287        8.2705084004563265E-002  0.95460320401702370       0.89747245221691740     	  0.84070396877737186       0.26995766912722829        2.4303681800164505E-002  0.52359538966562513       0.64464507760956924        2.5557533983521914E-002	  0.38005602202933281       0.98487824377696420       0.71694897544624625        8.1857209685127236E-003   1.7577380819169999E-002  0.92920786314574688     	  0.28246231248681170       0.94307774550881118        2.2848455254029735E-002  0.84345013715224026       0.23927627037737259       0.89424607455981941     	  0.69552903959976475       0.63471951395635473       0.42840804898204637        5.0839487375337515E-003  0.12976743821361025       0.20020066065756165     
   474.99999999999801        1.2185690020107423E-002   1.8366968055852001E-002  0.31137434898298405       0.37961705868611995       0.65078448021290825       0.18916010722255311     	  0.14227968831625706       0.19052778061763739       0.56555163387333285       0.20976503595780610       0.83041282468224242       0.89693216729862313     	  0.87716084328422428       0.15483959880357520        9.9547334756116934E-002  0.55552743663859383       0.65056160732398649        1.1535978865908297E-002	  0.25475612297646627       0.91425854196292689       0.43681134618518369        4.1848413320066960E-002   2.5982833860669206E-002  0.97838697491310556     	  0.47246326204255884       0.97908499182060893        8.9231520379617152E-002  0.59957862933814887       0.41852210482594931       0.70090271490714551     	  0.86550365814135577       0.65427290605634769       0.30929582425579044        3.9747435168059703E-002   4.7440271696332796E-002  0.35493428642276181     
   499.99999999999829        2.9798983278952140E-002   1.9483022042818127E-002  0.49650384085879345       0.26800358800578222       0.37803900413794173       0.20506541192071084     	  0.15546063444419314       0.35315640106650620       0.59456693463835453       0.37701976009048915       0.61038785556691810       0.88474261563731682     	  0.90535907068450827        7.3481750283818897E-002  0.22485077256157379       0.58418088610256436       0.65167704245410873        5.0197267199605947E-002	  0.14795117618602185       0.72959200197600516       0.17706339668589671       0.13017390910192644        9.1713548851758975E-002  0.90786157033230264     	  0.66810960075057801       0.89658760277548066       0.20626296306289729       0.32305873838291677       0.59795244241464895       0.43780857617383084     	  0.96829751998263636       0.66623158040247499       0.20163254622852717       0.12930773520301814        9.1845665826131642E-003  0.51926828884383625     
   524.99999999999898        8.2494370211406529E-002   6.0304443650625129E-002  0.67791591354800440       0.16823744588765677       0.14341112864277891       0.22028411427056380     	  0.16901003544863666       0.51990997300496511       0.61706518816879996       0.55712675697378145       0.35705833147879790       0.85906637064072622     	  0.92489263663833676        1.8942073026405118E-002  0.37961204672989363       0.60807601617801577       0.64459739364838253       0.13683741111961262     	   6.7037005261254043E-002  0.48156233851870406        2.1610911414079944E-002  0.25900071143620468       0.19669200001785123       0.73560298199438690     	  0.83807014998865415       0.71441533492536691       0.36127032857196129       0.10138783701488877       0.76280563961359638       0.19829562602419434     	  0.96904797514615060       0.67359348683312048       0.11164112284729549       0.25894429031425242        1.2874471215452510E-002  0.66504339329542705     
   549.99999999999966       0.18491972748475308       0.15171834016102745       0.83062962473104618        8.8455304952404945E-002   1.5586723403412012E-002  0.23538771196729202     	  0.18334756216952980       0.68842230030664930       0.63757160910032684       0.72842925698323435       0.13848664006938075       0.82056599542073361     	  0.93601180342469348        3.1693184820961646E-003  0.54854226142031670       0.62616943469132758       0.62716576985116268       0.26309262796338895     	   1.8193695556843283E-002  0.23773242911614975        2.3405254306184477E-002  0.41376240585805124       0.34155809462308162       0.50429602295087406     	  0.95212616121628668       0.47879884868839495       0.52635573291485094        3.9945032490264140E-003  0.87610822204193761        4.6087106596323049E-002	  0.87592334147611706       0.67229357408644441        4.7811053108074833E-002  0.41684545094151859        6.1932569188760986E-002  0.79311310817797476     
   575.00000000000045       0.31152836921193811       0.26762312627262580       0.92793957115542580        3.3605184258533739E-002   3.4766062077753249E-002  0.25031485726147579     	  0.19709592612679541       0.81818929838077403       0.65138771801363116       0.86478827349210408        1.6030052281436495E-002  0.77278496904391314     	  0.93837929799737729        3.1883088461486193E-002  0.70763863104787506       0.64372774073040295       0.60120944813283261       0.41478972228535527     	   5.1113708644575928E-003   6.2659482152027129E-002  0.18327792252598216       0.57743022892294948       0.49682986086467107       0.27224737815247652     	  0.98772095644640778       0.24693861882281859       0.68899172464029945        6.0105445473948318E-002  0.92209977067122739        2.9487230013489716E-002	  0.70839043060397555       0.66316606291751867        1.3768653504291966E-002  0.58156052862778940       0.15167329749693084       0.83695637249172516     
   600.00000000000114       0.45253177470325895       0.41487759411403852       0.95845355510549624        6.8724333227704344E-003  0.19740754478146483       0.26497646196534874     	  0.21163253509388513       0.90729556563244318       0.66444502683006890       0.94540625751345075        2.9421593588861091E-002  0.71575755068697389     	  0.93126265945637354        9.1131206972922846E-002  0.83337146237059156       0.65429203893405641       0.56688284106035691       0.57455090903131756     	   2.9288782280306704E-002   2.9939902506397188E-003  0.44591354826930607       0.72412693763928826       0.65552680591458667        9.4412321552050579E-002	  0.94242053220532562        7.4658547269109310E-002  0.82312090480094846       0.25358420788003488       0.89808653107627701       0.15517173739575482     	  0.49745924142415165       0.64886091697924364        1.1684507086693581E-002  0.73497424005719725       0.27150497632561515       0.84877433850627215     
   625.00000000000182       0.60333283875674160       0.55822675990804127       0.91394210207487503        1.4151211149245627E-002  0.45061874559261861       0.27897044350824896     	  0.22599310279348739       0.92470461226723055       0.66720599508400524       0.96035827753035030       0.17434583233779694       0.65028736525129516     	  0.91437537233444621       0.18419590402411279       0.91768298447798047       0.66608303859117612       0.52631655852386683       0.72545503398128131     	   8.8640297100968782E-002   7.8258008235412083E-002  0.72428191145910636       0.84538647677663326       0.79191346476088820        1.5143273355154523E-002	  0.82288061898864651        6.7480139590017033E-003  0.91004745480446092       0.52391167942336581       0.79741903042330420       0.37098984706747595     	  0.28406066798682272       0.62501814997110572        4.1548461014978957E-002  0.85944384009499553       0.41096006047319733       0.77630117611007354     
   650.00000000000261       0.72464898380950127       0.70793606110477569       0.80368039223447207        4.8555344187131866E-002  0.71906654504341050       0.29246494502086701     	  0.24040064703725539       0.88839338929871647       0.67144549981321067       0.90672713593534782       0.40651192229436317       0.58110001691688029     	  0.88895882038346874       0.30528645822832529       0.93878894700304871       0.66994478425008297       0.48073914704093967       0.85129378248087995     	  0.17853843239027323       0.26656629586382763       0.92664988257749015       0.91575929702635661       0.89378409846252349        5.1485085201081110E-002	  0.64995775886219054        5.8607146824886623E-002  0.94151152265147675       0.78444982683857567       0.64651417268570077       0.64378839070671778     	  0.12258103731158781       0.59716635800090612       0.10127804508761103       0.93361374561945776       0.55819444304601462       0.65279958274565009     
   675.00000000000330       0.83554270035973677       0.81712708996172245       0.64372261220800830       0.11142771623762314       0.91739476291124211       0.30583867185666624     	  0.25476077277606385       0.78304186745104976       0.66089714969773339       0.79147696341905638       0.65945560076672294       0.51001322037681007     	  0.85708915468810920       0.43589356866543211       0.90374578465735533       0.67218104911114018       0.43359082850174629       0.93777024689628308     	  0.29156487458179625       0.51493270523426748       0.98431705592015495       0.93717482012908271       0.94521107312705477       0.19699493538387425     	  0.45428591171694838       0.21896944065685495       0.91188206574889608       0.95435024028136439       0.47087890088670703       0.85810696979903822     	   2.7116294866989379E-002  0.56054297145961185       0.18627425812363449       0.95710070835125671       0.69943167583397858       0.50885089733521183     
   700.00000000000398       0.89189702778225555       0.91408042508338605       0.45890203332750684       0.19480030658336350       0.98398072949325188       0.31782739222024797     	  0.26929421416700750       0.64255691402238824       0.65536117195267363       0.63145784694009366       0.86622123470420898       0.43518213782493803     	  0.81783404426374917       0.57276948795021032       0.81127894538316281       0.66800607782831201       0.38639779418758985       0.97513980159035452     	  0.42000836128846619       0.75888169876619072       0.87869579739514059       0.89845313596614884       0.94555982240947889       0.41452197409234681     	  0.26648721806433612       0.44573053063452106       0.82786670932959672       0.98042578831366567       0.28037952267761274       0.97343597813471916     	   4.0021604320476814E-002  0.52043971953537926       0.29053980561944281       0.92187637014203128       0.81663059865791687       0.33323125738088671     
   725.00000000000477       0.91572138496639099       0.94457123282207189       0.27661829782313130       0.29902129768099789       0.89987625863202914       0.32910621168022808     	  0.28325912816919419       0.46809531777610730       0.63468366484445526       0.44988183789186598       0.96789173003347806       0.35824794982454450     	  0.77073245254570455       0.70422944557670075       0.67419214032674768       0.65808296605025207       0.33450683883693089       0.95875311620587922     	  0.55457829351678134       0.93116063828157436       0.64455999565622657       0.81198629407430845       0.88963455744641007       0.65233933518362330     	  0.11493093506480064       0.68388791469882226       0.69471296105488811       0.85437198975362016       0.14096898440555089       0.93891395003095246     	  0.14350568064372846       0.47798965476071564       0.40899296099928395       0.83031272251988530       0.90697737875425133       0.19401765365994844     
   750.00000000000546       0.88473501344382055       0.94887951661023906       0.12667863564940196       0.41459907631171555       0.69124207162474294       0.34025228758307763     	  0.29748866920222844       0.30304191827230936       0.62091223023357167       0.27445731061297912       0.93308287667078649       0.28498747441106731     	  0.71850613388032314       0.81498161801507507       0.51270726453879023       0.64740040082830963       0.27945016505636694       0.89213427112110488     	  0.68565666624153099       0.98623366144199909       0.36262629787921730       0.68139915330207002       0.79159515827076055       0.85230338935967698     	   2.4481036577215252E-002  0.87621515802950478       0.53381924880066722       0.61594080905836990        3.3916285430575080E-002  0.76854724478313685     	  0.33016723270588000       0.43158856388343364       0.53052609467417844       0.70011198190038870       0.95612749902525818        8.5634840109697449E-002
   775.00000000000614       0.81341176285459604       0.89012247052875781        3.1305849493926036E-002  0.53315217212323740       0.42279145018302305       0.34931413510738724     	  0.31131111913782883       0.15165989053716586       0.59369344691430692       0.12797440737338447       0.77284300667636652       0.21878973380304031     	  0.66239802104134315       0.90036777096750342       0.34409287149577489       0.62737732688593262       0.22857408500447596       0.78162176699845920     	  0.80186100822943585       0.90900091694290963       0.12287514848966058       0.52761753807162692       0.65691321418410897       0.96780158042469155     	   1.0575433712059367E-002  0.97558840355787801       0.36709880202553480       0.33861481884504246        1.1418610373248428E-002  0.51591520822027703     	  0.55167275081394851       0.38582899724377540       0.64832251044589195       0.54212412241431718       0.95869226876252678        2.5916811626369950E-002
   800.00000000000682       0.70603191605207472       0.79845158591718324        4.8326667282309783E-003  0.64831621811499462       0.17471724005013273       0.35806748923188353     	  0.32474319127530299        5.3143165155388555E-002  0.57212618846431385        3.2701446788664872E-002  0.53402322315659656       0.15855299334555739     	  0.60299100095207092       0.95257417108217024       0.19260211357666313       0.61208779499475108       0.18052537707179320       0.63972798227807082     	  0.89514723241050598       0.72096606197352997        5.2167154834019628E-003  0.36692405453177657       0.50051774939789562       0.97077459000511779     	   8.2489751483833140E-002  0.95634537796012686       0.20858160774465631       0.11101833281131762        5.6632105105745817E-002  0.25916819379288719     	  0.76264799070329603       0.33830204329362512       0.74999851537799966       0.37411193171494728       0.92110336485325428        5.6724057765450912E-002
